datetime,open,high,low,close,volume
2025-05-07 14:04:00,198.130402,198.250000,198.110001,198.237106,61613
2025-05-07 14:05:00,198.210007,198.419998,198.162003,198.179993,89163
2025-05-07 14:06:00,198.199997,198.559998,198.148407,198.514999,103073
2025-05-07 14:07:00,198.511002,198.699997,198.500000,198.550003,112992
2025-05-07 14:08:00,198.550003,198.809006,198.539993,198.779999,108307
2025-05-07 14:09:00,198.759995,198.829895,198.699997,198.720001,65865
2025-05-07 14:10:00,198.729996,198.970001,198.679993,198.949997,105197
2025-05-07 14:11:00,198.969894,199.020004,198.789993,198.860001,111377
2025-05-07 14:12:00,198.860001,199.020004,198.800095,198.975006,112072
2025-05-07 14:13:00,198.990005,199.100006,198.880005,199.100006,81253
2025-05-07 14:14:00,199.080002,199.139999,198.990005,199.070007,99484
2025-05-07 14:15:00,199.070007,199.210098,199.059998,199.145004,74347
2025-05-07 14:16:00,199.149994,199.179993,198.899994,199.000000,81389
2025-05-07 14:17:00,198.960007,199.169998,198.919998,199.106903,85278
2025-05-07 14:18:00,199.100006,199.199997,198.949997,198.990005,64784
2025-05-07 14:19:00,198.990097,199.059998,198.830002,198.940002,46455
2025-05-07 14:20:00,198.949997,198.949997,198.800003,198.929993,42899
2025-05-07 14:21:00,198.929993,199.080002,198.830002,199.078796,67037
2025-05-07 14:22:00,199.080002,199.130005,198.880005,198.934998,91157
2025-05-07 14:23:00,198.904999,199.339996,198.880005,199.309906,98998
2025-05-07 14:24:00,199.320007,199.440002,199.210007,199.320007,81641
2025-05-07 14:25:00,199.339996,199.380600,199.169998,199.274994,39971
2025-05-07 14:26:00,199.270004,199.270004,199.059998,199.244995,85574
2025-05-07 14:27:00,199.244995,199.329605,199.205002,199.259995,62269
2025-05-07 14:28:00,199.294006,199.320007,199.179993,199.240005,34799
2025-05-07 14:29:00,199.250000,199.339996,199.169998,199.220001,46489
2025-05-07 14:30:00,199.227005,199.399994,199.210007,199.229996,51248
2025-05-07 14:31:00,199.240005,199.279907,199.160004,199.210007,41174
2025-05-07 14:32:00,199.210007,199.210007,199.070007,199.100006,50077
2025-05-07 14:33:00,199.089996,199.119995,198.899994,198.979996,55994
2025-05-07 14:34:00,198.994995,199.054993,198.850006,198.970001,45423
2025-05-07 14:35:00,198.985001,199.040894,198.899994,198.994995,39525
2025-05-07 14:36:00,199.019394,199.089996,198.899994,199.085007,66136
2025-05-07 14:37:00,199.089996,199.100006,198.919998,198.990005,51118
2025-05-07 14:38:00,198.990005,199.029999,198.929993,198.989395,53397
2025-05-07 14:39:00,198.990005,199.029999,198.949997,199.009995,34179
2025-05-07 14:40:00,199.009995,199.059998,198.940308,198.970001,55401
2025-05-07 14:41:00,198.964996,199.119995,198.960007,199.095001,38039
2025-05-07 14:42:00,199.089996,199.179596,199.020401,199.164993,84321
2025-05-07 14:43:00,199.179993,199.199997,199.085007,199.085007,62919
2025-05-07 14:44:00,199.085007,199.089798,198.954895,199.009995,68284
2025-05-07 14:45:00,199.000198,199.050003,198.960007,198.997498,34768
2025-05-07 14:46:00,199.009995,199.050003,198.889999,199.044998,51446
2025-05-07 14:47:00,199.044998,199.044998,198.929993,198.970001,47995
2025-05-07 14:48:00,198.964996,198.989899,198.820007,198.820007,29135
2025-05-07 14:49:00,198.820007,198.869995,198.699997,198.770004,65107
2025-05-07 14:50:00,198.750000,198.820007,198.270004,198.330002,266531
2025-05-07 14:51:00,198.339996,198.527405,198.289993,198.449997,71390
2025-05-07 14:52:00,198.419998,198.550003,198.360001,198.440002,86454
2025-05-07 14:53:00,198.449493,198.459000,198.020004,198.029999,130024
2025-05-07 14:54:00,198.024704,198.024704,197.610001,197.720001,237610
2025-05-07 14:55:00,197.699997,197.990005,197.630005,197.669998,143065
2025-05-07 14:56:00,197.684998,197.850006,197.440002,197.650406,230037
2025-05-07 14:57:00,197.649994,197.759995,197.520004,197.580002,98200
2025-05-07 14:58:00,197.585007,197.850006,197.580002,197.649994,128225
2025-05-07 14:59:00,197.634995,197.729996,197.449997,197.470001,106489
2025-05-07 15:00:00,197.479996,197.500000,197.250000,197.324997,226530
2025-05-07 15:01:00,197.320007,197.320007,197.100006,197.210007,178034
2025-05-07 15:02:00,197.169998,197.264999,196.869995,197.000107,278768
2025-05-07 15:03:00,197.000000,197.130005,196.690002,196.750000,197098
2025-05-07 15:04:00,196.730103,196.869995,196.419998,196.464996,276040
2025-05-07 15:05:00,196.479996,196.550003,196.149994,196.419998,302933
2025-05-07 15:06:00,196.370102,196.449997,196.050003,196.156998,195834
2025-05-07 15:07:00,196.139999,196.155396,195.570007,195.630005,352985
2025-05-07 15:08:00,195.645004,195.940002,195.500000,195.919006,274043
2025-05-07 15:09:00,195.919998,195.970001,195.169998,195.429993,399640
2025-05-07 15:10:00,195.419998,195.880005,195.300003,195.565002,259690
2025-05-07 15:11:00,195.570007,195.850006,195.210007,195.755005,298530
2025-05-07 15:12:00,195.740005,195.820007,194.899994,195.130005,602505
2025-05-07 15:13:00,195.089996,195.220001,194.529999,194.929993,475834
2025-05-07 15:14:00,194.945801,195.119995,194.229996,194.404999,395386
2025-05-07 15:15:00,194.429993,194.960007,194.350006,194.550003,436694
2025-05-07 15:16:00,194.539993,194.839996,194.250000,194.320007,334660
2025-05-07 15:17:00,194.320007,194.639999,194.190002,194.485001,292089
2025-05-07 15:18:00,194.509995,194.649994,194.149994,194.154999,283618
2025-05-07 15:19:00,194.160004,194.270004,193.919998,194.195007,413260
2025-05-07 15:20:00,194.199905,194.330002,193.809998,194.014999,429488
2025-05-07 15:21:00,194.014999,194.820007,194.000000,194.744995,421028
2025-05-07 15:22:00,194.729996,194.819000,194.179993,194.649994,273219
2025-05-07 15:23:00,194.639999,194.690002,194.429993,194.449997,137324
2025-05-07 15:24:00,194.449997,194.619797,194.199997,194.490005,168800
2025-05-07 15:25:00,194.490005,194.494995,194.110001,194.379898,155039
2025-05-07 15:26:00,194.380005,194.559998,194.220001,194.382507,131776
2025-05-07 15:27:00,194.389999,194.429901,194.190002,194.261200,164263
2025-05-07 15:28:00,194.229996,194.439896,194.009995,194.190002,180410
2025-05-07 15:29:00,194.205002,194.499496,194.199997,194.350693,123641
2025-05-07 15:30:00,194.360001,194.379898,193.970001,194.020004,176031
2025-05-07 15:31:00,194.014801,194.169998,193.649994,194.000000,342295
2025-05-07 15:32:00,193.990005,194.009995,193.630005,193.630005,164225
2025-05-07 15:33:00,193.636902,193.889893,193.600098,193.880005,136702
2025-05-07 15:34:00,193.889999,193.949997,193.634995,193.639999,139827
2025-05-07 15:35:00,193.639999,193.860001,193.610001,193.830002,139050
2025-05-07 15:36:00,193.815002,193.815002,193.330002,193.399994,278930
2025-05-07 15:37:00,193.400406,193.500000,193.250000,193.440002,219187
2025-05-07 15:38:00,193.445007,193.905106,193.419998,193.809998,191387
2025-05-07 15:39:00,193.804993,193.929901,193.639999,193.779999,137333
2025-05-07 15:40:00,193.770004,194.100006,193.720001,194.029999,195268
2025-05-07 15:41:00,194.030197,194.300003,193.910004,194.264999,208762
2025-05-07 15:42:00,194.270004,194.440002,194.169998,194.360703,180046
2025-05-07 15:43:00,194.360001,194.619995,194.320007,194.600006,209542
2025-05-07 15:44:00,194.610001,194.669998,194.380005,194.410004,172702
2025-05-07 15:45:00,194.410004,194.589996,194.360001,194.500000,162692
2025-05-07 15:46:00,194.500000,194.529999,194.350006,194.369995,93358
2025-05-07 15:47:00,194.365005,194.449997,194.220001,194.240005,136416
2025-05-07 15:48:00,194.220001,194.369995,194.166199,194.339905,105588
2025-05-07 15:49:00,194.321396,194.339996,194.072006,194.089996,98556
2025-05-07 15:50:00,194.085007,194.210007,193.914993,193.929993,136170
2025-05-07 15:51:00,193.929993,194.304993,193.899994,194.285004,156639
2025-05-07 15:52:00,194.299896,194.509995,194.139999,194.485001,114457
2025-05-07 15:53:00,194.485001,194.619904,194.419998,194.595001,135788
2025-05-07 15:54:00,194.589996,194.669907,194.520004,194.529999,120839
2025-05-07 15:55:00,194.535995,194.679993,194.399994,194.639999,140571
2025-05-07 15:56:00,194.649994,194.880005,194.570007,194.799194,116094
2025-05-07 15:57:00,194.779999,194.889999,194.580002,194.839996,146708
2025-05-07 15:58:00,194.850006,194.949997,194.820007,194.919998,96881
2025-05-07 15:59:00,194.919998,195.119797,194.919998,195.104996,137724
2025-05-07 16:00:00,195.100006,195.110001,194.891006,194.985001,145276
2025-05-07 16:01:00,194.994995,195.235001,194.994995,195.184998,93791
2025-05-07 16:02:00,195.160507,195.219498,194.929993,195.020004,104674
2025-05-07 16:03:00,195.014999,195.089996,194.919998,194.945007,99855
2025-05-07 16:04:00,194.899994,194.929993,194.750000,194.850006,91162
2025-05-07 16:05:00,194.860001,195.049103,194.860001,194.910004,99705
2025-05-07 16:06:00,194.910004,195.009995,194.610199,194.640503,145500
2025-05-07 16:07:00,194.660004,195.020004,194.550003,194.979996,114706
2025-05-07 16:08:00,194.970093,195.139999,194.899994,195.027496,90812
2025-05-07 16:09:00,195.029999,195.190002,195.009995,195.080002,75700
2025-05-07 16:10:00,195.070404,195.255005,194.990601,195.199997,91203
2025-05-07 16:11:00,195.196396,195.279999,195.080002,195.110001,93504
2025-05-07 16:12:00,195.110001,195.172806,194.862000,194.920105,172679
2025-05-07 16:13:00,194.929993,195.099899,194.889999,195.085007,84587
2025-05-07 16:14:00,195.139999,195.169998,195.020004,195.095001,77732
2025-05-07 16:15:00,195.080002,195.129898,194.979996,195.050003,110414
2025-05-07 16:16:00,195.069901,195.110001,194.800003,194.889999,103895
2025-05-07 16:17:00,194.865005,195.229599,194.840103,195.179993,127342
2025-05-07 16:18:00,195.184998,195.199600,194.899994,195.001205,82889
2025-05-07 16:19:00,195.009995,195.289993,195.000107,195.270004,92982
2025-05-07 16:20:00,195.280304,195.369995,195.080002,195.175003,121328
2025-05-07 16:21:00,195.181595,195.181595,194.889999,194.904999,97103
2025-05-07 16:22:00,194.904999,194.949203,194.750000,194.789993,164525
2025-05-07 16:23:00,194.789993,194.880005,194.619995,194.649994,132305
2025-05-07 16:24:00,194.645004,194.660004,194.509995,194.539993,131333
2025-05-07 16:25:00,194.535004,194.850006,194.529999,194.800003,81970
2025-05-07 16:26:00,194.797195,195.050003,194.789993,194.860001,81861
2025-05-07 16:27:00,194.879593,195.110001,194.820007,195.019897,130777
2025-05-07 16:28:00,195.029999,195.039902,194.830002,194.875000,70803
2025-05-07 16:29:00,194.850006,194.970001,194.815002,194.869995,71664
2025-05-07 16:30:00,194.850006,194.951797,194.669998,194.683899,69002
2025-05-07 16:31:00,194.684998,194.889999,194.574997,194.595001,75684
2025-05-07 16:32:00,194.600006,194.850006,194.595001,194.839996,57165
2025-05-07 16:33:00,194.839996,194.981598,194.764999,194.925003,71588
2025-05-07 16:34:00,194.921494,194.999893,194.850006,194.929993,652292
2025-05-07 16:35:00,194.929993,194.960007,194.830002,194.919998,52794
2025-05-07 16:36:00,194.919998,195.000000,194.830002,194.899994,82596
2025-05-07 16:37:00,194.899994,194.959503,194.789993,194.959503,49640
2025-05-07 16:38:00,194.945007,195.029999,194.884995,195.029800,68989
2025-05-07 16:39:00,195.012894,195.100006,194.979996,195.000000,69563
2025-05-07 16:40:00,194.990005,195.199997,194.960007,195.190002,93878
2025-05-07 16:41:00,195.190002,195.389999,195.149994,195.300003,93927
2025-05-07 16:42:00,195.279999,195.380005,195.222702,195.289993,61895
2025-05-07 16:43:00,195.289993,195.390198,195.279999,195.330002,60235
2025-05-07 16:44:00,195.339996,195.550003,195.339996,195.529999,87857
2025-05-07 16:45:00,195.518494,195.542404,195.279999,195.307297,76094
2025-05-07 16:46:00,195.320007,195.500000,195.309998,195.380005,51593
2025-05-07 16:47:00,195.369995,195.550003,195.369995,195.509995,46344
2025-05-07 16:48:00,195.509995,195.589996,195.360001,195.395004,69979
2025-05-07 16:49:00,195.410004,195.479996,195.360001,195.369995,40653
2025-05-07 16:50:00,195.395004,195.460007,195.285004,195.285995,67310
2025-05-07 16:51:00,195.294998,195.389999,195.259995,195.350006,46538
2025-05-07 16:52:00,195.341202,195.467194,195.272507,195.425003,53278
2025-05-07 16:53:00,195.425003,195.499893,195.330002,195.470001,46336
2025-05-07 16:54:00,195.470001,195.550003,195.434998,195.529999,52161
2025-05-07 16:55:00,195.529999,195.570908,195.509995,195.570007,50904
2025-05-07 16:56:00,195.579895,195.669998,195.526001,195.658401,74245
2025-05-07 16:57:00,195.669998,195.779999,195.619995,195.679199,59764
2025-05-07 16:58:00,195.679993,195.679993,195.539001,195.585007,64814
2025-05-07 16:59:00,195.585007,195.660004,195.509995,195.621002,62306
2025-05-07 17:00:00,195.615005,195.649994,195.460007,195.649994,52243
2025-05-07 17:01:00,195.639999,195.710007,195.500000,195.500000,68234
2025-05-07 17:02:00,195.500198,195.660004,195.500198,195.591400,39522
2025-05-07 17:03:00,195.630005,195.759995,195.619995,195.731094,56028
2025-05-07 17:04:00,195.729996,195.740997,195.587296,195.610001,52914
2025-05-07 17:05:00,195.619995,195.669998,195.550003,195.604996,51413
2025-05-07 17:06:00,195.604996,195.630005,195.440002,195.479996,77940
2025-05-07 17:07:00,195.460403,195.490204,195.320099,195.389999,74241
2025-05-07 17:08:00,195.380005,195.479996,195.369995,195.384995,36170
2025-05-07 17:09:00,195.389999,195.389999,195.289993,195.339996,37010
2025-05-07 17:10:00,195.343002,195.369995,195.210007,195.220001,45802
2025-05-07 17:11:00,195.220001,195.369995,195.220001,195.369995,36795
2025-05-07 17:12:00,195.369995,195.440002,195.300003,195.390106,49703
2025-05-07 17:13:00,195.399994,195.589996,195.399994,195.550003,52448
2025-05-07 17:14:00,195.570007,195.600006,195.509995,195.570099,35653
2025-05-07 17:15:00,195.599899,195.600006,195.449997,195.490005,39478
2025-05-07 17:16:00,195.505005,195.649704,195.490005,195.585007,38021
2025-05-07 17:17:00,195.570496,195.587402,195.330002,195.330002,47389
2025-05-07 17:18:00,195.369995,195.429993,195.339996,195.380203,80798
2025-05-07 17:19:00,195.375000,195.432999,195.369995,195.414993,30334
2025-05-07 17:20:00,195.389999,195.399994,195.250000,195.289993,57567
2025-05-07 17:21:00,195.296005,195.300003,195.179993,195.255005,52872
2025-05-07 17:22:00,195.230698,195.259995,195.169998,195.240005,49507
2025-05-07 17:23:00,195.240005,195.259995,195.050003,195.218201,81409
2025-05-07 17:24:00,195.214996,195.389694,195.199997,195.330002,61298
2025-05-07 17:25:00,195.363693,195.503601,195.300003,195.399994,50274
2025-05-07 17:26:00,195.405197,195.479996,195.399994,195.419998,56815
2025-05-07 17:27:00,195.419998,195.475006,195.389999,195.475006,39055
2025-05-07 17:28:00,195.460007,195.500000,195.389999,195.438995,50771
2025-05-07 17:29:00,195.419998,195.440002,195.300003,195.300003,38757
2025-05-07 17:30:00,195.320007,195.360001,195.229996,195.259003,56836
2025-05-07 17:31:00,195.270004,195.300003,195.160004,195.220001,72522
2025-05-07 17:32:00,195.225006,195.235001,195.119995,195.134995,39744
2025-05-07 17:33:00,195.134995,195.179993,195.054306,195.119995,49116
2025-05-07 17:34:00,195.110001,195.159805,195.089996,195.110001,51955
2025-05-07 17:35:00,195.118500,195.118500,194.910004,194.929993,98944
2025-05-07 17:36:00,194.919998,194.989105,194.820007,194.820007,69703
2025-05-07 17:37:00,194.830002,195.005005,194.809998,194.950302,63642
2025-05-07 17:38:00,194.940002,195.098907,194.910004,195.080002,50288
2025-05-07 17:39:00,195.059998,195.080002,194.950195,194.990005,72881
2025-05-07 17:40:00,194.990005,195.009995,194.880005,194.945007,39424
2025-05-07 17:41:00,194.937500,195.000000,194.920395,194.965897,49887
2025-05-07 17:42:00,194.975006,195.000000,194.940002,194.994995,35770
2025-05-07 17:43:00,195.000000,195.005005,194.800003,194.809998,92626
2025-05-07 17:44:00,194.789993,194.814102,194.500000,194.639999,160855
2025-05-07 17:45:00,194.649994,194.830002,194.625000,194.779999,71671
2025-05-07 17:46:00,194.789993,195.089996,194.779999,195.039993,110539
2025-05-07 17:47:00,195.020004,195.089996,194.951996,195.059998,57983
2025-05-07 17:48:00,195.059998,195.080002,194.979996,195.044998,47582
2025-05-07 17:49:00,195.050095,195.110001,194.929993,194.994995,63742
2025-05-07 17:50:00,194.994995,195.110001,194.899994,195.000000,57558
2025-05-07 17:51:00,194.985306,195.098297,194.419998,194.830002,200262
2025-05-07 17:52:00,194.789993,194.940002,194.720001,194.795502,61386
2025-05-07 17:53:00,194.759995,194.759995,194.229996,194.664505,132661
2025-05-07 17:54:00,194.646393,194.702393,194.464996,194.690002,76224
2025-05-07 17:55:00,194.660004,194.720001,194.429993,194.449997,90551
2025-05-07 17:56:00,194.429993,194.589996,194.350006,194.460007,82574
2025-05-07 17:57:00,194.449997,194.639404,194.419998,194.574997,68878
2025-05-07 17:58:00,194.580002,194.769897,194.460007,194.711502,131752
2025-05-07 17:59:00,194.710007,194.830002,194.580002,194.660004,82355
2025-05-07 18:00:00,194.615005,195.039993,194.330002,194.800003,185061
2025-05-07 18:01:00,194.912994,194.960007,194.779999,194.910995,49575
2025-05-07 18:02:00,194.939499,195.130005,194.869995,194.899994,75435
2025-05-07 18:03:00,194.904999,194.969894,194.729996,194.889999,68117
2025-05-07 18:04:00,194.880005,194.910004,194.700104,194.770004,87524
2025-05-07 18:05:00,194.745499,194.770004,194.335907,194.335907,104678
2025-05-07 18:06:00,194.335007,194.380005,193.669998,193.779999,266506
2025-05-07 18:07:00,193.729996,194.044998,193.589996,193.839996,152662
2025-05-07 18:08:00,193.809998,193.809998,193.300003,193.485001,155786
2025-05-07 18:09:00,193.470001,193.669998,193.360001,193.548492,109530
2025-05-07 18:10:00,193.514999,193.800003,193.390503,193.800003,85955
2025-05-07 18:11:00,193.782593,193.959396,193.539993,193.544998,77865
2025-05-07 18:12:00,193.557999,193.777695,193.485107,193.750000,64054
2025-05-07 18:13:00,193.759995,193.809998,193.639999,193.679993,67640
2025-05-07 18:14:00,193.679993,193.860001,193.669998,193.729996,118786
2025-05-07 18:15:00,193.699997,193.799896,193.520004,193.669998,86215
2025-05-07 18:16:00,193.684998,193.711899,193.460007,193.550003,111434
2025-05-07 18:17:00,193.550003,193.910004,193.500000,193.850006,90786
2025-05-07 18:18:00,193.869995,193.990005,193.750107,193.860001,63330
2025-05-07 18:19:00,193.839996,193.862793,193.750000,193.862503,45448
2025-05-07 18:20:00,193.850006,194.249496,193.839996,194.195007,95485
2025-05-07 18:21:00,194.196106,194.309998,194.036407,194.100998,90229
2025-05-07 18:22:00,194.070007,194.245102,193.895004,194.210007,54448
2025-05-07 18:23:00,194.240005,194.279999,194.050003,194.115005,40302
2025-05-07 18:24:00,194.110001,194.285004,193.899994,193.899994,78220
2025-05-07 18:25:00,193.889999,193.969604,193.800003,193.929901,75641
2025-05-07 18:26:00,193.910004,193.970001,193.789993,193.912598,74640
2025-05-07 18:27:00,193.869995,194.160294,193.865005,194.145004,93731
2025-05-07 18:28:00,194.149994,194.230499,194.059998,194.210007,60272
2025-05-07 18:29:00,194.199997,194.229996,193.929993,194.009995,44121
2025-05-07 18:30:00,193.996994,194.119995,193.831406,193.970001,112412
2025-05-07 18:31:00,193.970001,194.490005,193.960007,194.360001,98243
2025-05-07 18:32:00,194.384995,194.759995,194.384995,194.589996,99309
2025-05-07 18:33:00,194.634995,194.729996,194.600006,194.651993,51326
2025-05-07 18:34:00,194.688004,194.839996,194.648697,194.699997,59700
2025-05-07 18:35:00,194.720001,194.839996,194.440002,194.470001,70454
2025-05-07 18:36:00,194.470001,195.110001,194.470001,194.940002,87213
2025-05-07 18:37:00,194.964996,195.205002,194.944504,195.140503,76175
2025-05-07 18:38:00,195.160004,195.229996,194.869995,195.000000,101366
2025-05-07 18:39:00,194.970001,195.199997,194.440002,195.160004,134897
2025-05-07 18:40:00,195.160004,195.179993,195.020493,195.089996,51700
2025-05-07 18:41:00,195.089996,195.110001,194.830505,195.074997,63868
2025-05-07 18:42:00,195.080002,195.160004,194.880096,195.080002,58541
2025-05-07 18:43:00,195.062805,195.100006,194.809998,195.080002,54028
2025-05-07 18:44:00,195.059998,195.069504,194.740005,194.860001,64490
2025-05-07 18:45:00,194.880005,195.035004,194.740799,194.740799,57441
2025-05-07 18:46:00,194.830002,194.910004,194.619995,194.739594,58513
2025-05-07 18:47:00,194.770004,194.860001,194.500000,194.685898,130978
2025-05-07 18:48:00,194.679993,194.679993,194.350006,194.350098,96111
2025-05-07 18:49:00,194.389999,194.429993,194.039993,194.354095,145649
2025-05-07 18:50:00,194.425003,194.714996,194.330002,194.370102,122271
2025-05-07 18:51:00,194.399994,194.608307,194.289993,194.419998,53684
2025-05-07 18:52:00,194.419998,194.499405,194.210007,194.229996,63467
2025-05-07 18:53:00,194.240005,194.460007,194.110001,194.270004,82893
2025-05-07 18:54:00,194.279999,194.639999,194.236099,194.570007,44289
2025-05-07 18:55:00,194.610001,194.970001,194.610001,194.929993,92193
2025-05-07 18:56:00,194.940002,195.250000,194.880493,195.240005,114905
2025-05-07 18:57:00,195.240005,195.710007,195.240005,195.509003,223431
2025-05-07 18:58:00,195.520096,195.580002,195.274994,195.274994,67382
2025-05-07 18:59:00,195.279999,195.470001,195.279999,195.440002,66572
2025-05-07 19:00:00,195.440002,195.445007,195.000000,195.240005,75789
2025-05-07 19:01:00,195.220001,195.315002,195.020004,195.229996,156296
2025-05-07 19:02:00,195.240005,195.240204,194.940002,194.979996,51549
2025-05-07 19:03:00,194.950699,195.210007,194.910004,195.115005,60782
2025-05-07 19:04:00,195.130005,195.309998,195.059998,195.179993,100805
2025-05-07 19:05:00,195.195007,195.240005,194.899994,195.050003,70764
2025-05-07 19:06:00,195.050003,195.179993,194.940002,195.169998,46796
2025-05-07 19:07:00,195.139999,195.255005,195.060104,195.186600,45944
2025-05-07 19:08:00,195.147598,195.380005,195.110001,195.369995,86816
2025-05-07 19:09:00,195.384995,195.440002,195.220001,195.309998,54576
2025-05-07 19:10:00,195.289993,195.320007,195.020004,195.070206,54641
2025-05-07 19:11:00,195.070007,195.070007,194.750000,194.917007,80599
2025-05-07 19:12:00,194.860001,195.057495,194.729996,195.029999,82229
2025-05-07 19:13:00,195.039993,195.250000,195.039993,195.179993,65640
2025-05-07 19:14:00,195.190002,195.240005,195.059998,195.108002,49839
2025-05-07 19:15:00,195.100006,195.249603,195.080002,195.139999,50552
2025-05-07 19:16:00,195.160004,195.199997,194.899994,194.934998,67982
2025-05-07 19:17:00,194.929993,195.139999,194.810104,194.990005,83047
2025-05-07 19:18:00,194.990097,194.990097,194.720001,194.895004,82926
2025-05-07 19:19:00,194.869995,195.210007,194.810104,195.210007,90464
2025-05-07 19:20:00,195.190002,195.199997,194.970001,195.020004,90714
2025-05-07 19:21:00,195.020004,195.080002,194.899994,195.050003,58430
2025-05-07 19:22:00,195.020004,195.059998,194.919998,194.949707,50097
2025-05-07 19:23:00,194.919205,195.049393,194.860001,194.895004,77530
2025-05-07 19:24:00,194.888397,194.929993,194.660004,194.660004,136410
2025-05-07 19:25:00,194.710007,194.710007,194.429993,194.529999,107552
2025-05-07 19:26:00,194.509995,194.559998,194.240005,194.240005,86553
2025-05-07 19:27:00,194.250000,194.350006,194.119995,194.289993,83653
2025-05-07 19:28:00,194.289993,194.500000,194.199997,194.419998,67597
2025-05-07 19:29:00,194.429993,194.439896,194.210007,194.320007,66341
2025-05-07 19:30:00,194.339996,194.649994,194.289993,194.554993,85894
2025-05-07 19:31:00,194.539993,194.699997,194.419998,194.669998,78275
2025-05-07 19:32:00,194.690002,194.729996,194.520004,194.619904,82319
2025-05-07 19:33:00,194.587402,194.949005,194.580002,194.779999,106657
2025-05-07 19:34:00,194.809998,194.820007,194.479996,194.550003,69925
2025-05-07 19:35:00,194.550003,194.785706,194.485001,194.770004,94801
2025-05-07 19:36:00,194.750000,195.009995,194.750000,194.979996,101260
2025-05-07 19:37:00,195.000000,195.225006,194.975006,195.210007,138703
2025-05-07 19:38:00,195.214996,195.274597,194.960007,194.979996,117281
2025-05-07 19:39:00,195.009995,195.199997,194.910004,195.199905,75831
2025-05-07 19:40:00,195.199997,195.360001,195.089996,195.214996,115874
2025-05-07 19:41:00,195.220001,195.949997,195.059998,195.949997,244314
2025-05-07 19:42:00,195.990005,197.149994,195.970001,197.009995,561627
2025-05-07 19:43:00,197.009995,197.469894,196.729996,196.910004,346518
2025-05-07 19:44:00,196.869995,197.000000,196.068405,196.205002,195760
2025-05-07 19:45:00,196.220001,196.759995,196.220001,196.580002,178047
2025-05-07 19:46:00,196.585007,196.609406,196.000000,196.229996,130761
2025-05-07 19:47:00,196.220001,196.259995,195.630005,196.054398,312850
2025-05-07 19:48:00,196.085007,196.229996,195.840103,195.979996,90721
2025-05-07 19:49:00,195.960007,196.050003,195.660004,195.789993,133345
2025-05-07 19:50:00,195.699997,195.699997,195.059998,195.229904,266355
2025-05-07 19:51:00,195.149994,195.720001,195.050003,195.720001,159701
2025-05-07 19:52:00,195.714996,196.050003,195.630005,195.990005,162925
2025-05-07 19:53:00,195.979996,196.020004,195.600006,195.679993,126151
2025-05-07 19:54:00,195.684998,196.080002,195.429993,195.770004,243156
2025-05-07 19:55:00,195.789993,196.199600,195.730103,196.169998,323417
2025-05-07 19:56:00,196.179993,196.419998,196.160004,196.242493,214188
2025-05-07 19:57:00,196.250000,196.455002,196.250000,196.380005,190364
