trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
83,"{'vwap_dev_threshold': 0.004142714256355241, 'stop_loss': 0.012768606906521787, 'take_profit': 0.017146082752587923, 'max_hold_minutes': 37, 'min_volume': 3737, 'trailing_stop': 0.008582550546067685, 'max_trades_per_day': 3}",0.0002953865152613156,0.0,5,-0.00023290293037197128,-0.0
84,"{'vwap_dev_threshold': 0.003872374744143154, 'stop_loss': 0.011727797893812897, 'take_profit': 0.01100166339282382, 'max_hold_minutes': 60, 'min_volume': 4126, 'trailing_stop': 0.00954815008308146, 'max_trades_per_day': 3}",0.00024756069789507774,0.4,5,-0.0001351225189464237,-0.00010807125433706558
85,"{'vwap_dev_threshold': 0.0029265472324230724, 'stop_loss': 0.013411342794884457, 'take_profit': 0.015130607892915239, 'max_hold_minutes': 29, 'min_volume': 4362, 'trailing_stop': 0.007703873835128443, 'max_trades_per_day': 3}",0.0003191517016605948,0.0,5,-0.0002820490307685028,-0.0
86,"{'vwap_dev_threshold': 0.0037299658989878703, 'stop_loss': 0.014578047245856342, 'take_profit': 0.024911826070762286, 'max_hold_minutes': 35, 'min_volume': 4796, 'trailing_stop': 0.008995839727223683, 'max_trades_per_day': 3}",0.0002958592470586704,0.0,5,-0.00023348263459901873,-0.0
87,"{'vwap_dev_threshold': 0.00319295796939254, 'stop_loss': 0.013770619797681398, 'take_profit': 0.016759446284743254, 'max_hold_minutes': 31, 'min_volume': 3928, 'trailing_stop': 0.008759049294424993, 'max_trades_per_day': 2}",0.0003360099740379073,0.0,5,-0.00029321860331333395,-0.0
89,"{'vwap_dev_threshold': 0.0035895804818809537, 'stop_loss': 0.013286302480640581, 'take_profit': 0.03741713523656, 'max_hold_minutes': 34, 'min_volume': 1701, 'trailing_stop': 0.00746052321261056, 'max_trades_per_day': 4}",0.0002760119620400858,0.3333333333333333,6,-0.00017802133497741342,-0.00011864813263964087
90,"{'vwap_dev_threshold': 0.0034404995245329393, 'stop_loss': 0.013934980144732816, 'take_profit': 0.021950116354092445, 'max_hold_minutes': 19, 'min_volume': 4084, 'trailing_stop': 0.005446278775791881, 'max_trades_per_day': 5}",0.0002525890362029483,0.25,8,-0.00016623610645578735,-8.309705851893778e-05
91,"{'vwap_dev_threshold': 0.0029690327905762277, 'stop_loss': 0.00821368066041021, 'take_profit': 0.020509734665243903, 'max_hold_minutes': 58, 'min_volume': 3682, 'trailing_stop': 0.008076177763788033, 'max_trades_per_day': 5}",0.00031279452219930374,0.0,5,-0.000275689872870711,-0.0
92,"{'vwap_dev_threshold': 0.003311236130421089, 'stop_loss': 0.007980523351617277, 'take_profit': 0.01957206479359458, 'max_hold_minutes': 59, 'min_volume': 3363, 'trailing_stop': 0.00849159425224888, 'max_trades_per_day': 5}",0.00031667087939901884,0.0,5,-0.00027387328947568414,-0.0
93,"{'vwap_dev_threshold': 0.002729421583470914, 'stop_loss': 0.0054633937701955675, 'take_profit': 0.021290251543471656, 'max_hold_minutes': 56, 'min_volume': 3826, 'trailing_stop': 0.008306963782410871, 'max_trades_per_day': 5}",0.00027897370479664776,0.16666666666666666,6,-0.00019298408039971355,-6.431008097194588e-05
94,"{'vwap_dev_threshold': 0.004026336941213982, 'stop_loss': 0.005979184018129506, 'take_profit': 0.013687163570392014, 'max_hold_minutes': 36, 'min_volume': 3126, 'trailing_stop': 0.007996571718753976, 'max_trades_per_day': 5}",0.0002879118011623081,0.0,5,-0.00022542607196769868,-0.0
95,"{'vwap_dev_threshold': 0.0031667680147059174, 'stop_loss': 0.00619154850141755, 'take_profit': 0.022689512535904954, 'max_hold_minutes': 60, 'min_volume': 3461, 'trailing_stop': 0.007788314247738173, 'max_trades_per_day': 5}",0.0003143441271920747,0.0,6,-0.0002715458142374089,-0.0
96,"{'vwap_dev_threshold': 0.0025322025674179354, 'stop_loss': 0.007326857654005757, 'take_profit': 0.02641923875674112, 'max_hold_minutes': 32, 'min_volume': 1882, 'trailing_stop': 0.007156272960649336, 'max_trades_per_day': 2}",0.00013393411834625946,0.42857142857142855,7,7.570549428677206e-05,6.48817326326921e-05
97,"{'vwap_dev_threshold': 0.002197863516253973, 'stop_loss': 0.019892404118493766, 'take_profit': 0.03164511644882073, 'max_hold_minutes': 27, 'min_volume': 714, 'trailing_stop': 0.00710171549527357, 'max_trades_per_day': 2}",7.902222295481084e-05,0.5714285714285714,7,0.00017594206152774422,0.00020106075222277832
98,"{'vwap_dev_threshold': 0.002036255174537653, 'stop_loss': 0.01990234331523104, 'take_profit': 0.031623124460653206, 'max_hold_minutes': 24, 'min_volume': 758, 'trailing_stop': 0.007172380437959179, 'max_trades_per_day': 2}",7.902265789576454e-05,0.5714285714285714,7,0.00017043763504111836,0.00019477047612136223
99,"{'vwap_dev_threshold': 0.0018077321792688901, 'stop_loss': 0.019687903665707555, 'take_profit': 0.03171662490453834, 'max_hold_minutes': 24, 'min_volume': 847, 'trailing_stop': 0.007128507681501223, 'max_trades_per_day': 2}",8.33172373527887e-05,0.5714285714285714,7,0.00016614272782278672,0.00018986158316536945
