trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
0,"{'vwap_dev_threshold': 0.004016731828712336, 'stop_loss': 0.0197857231732476, 'take_profit': 0.011336066916836172, 'max_hold_minutes': 34, 'min_volume': 2533, 'trailing_stop': 0.00782096541177849, 'max_trades_per_day': 5}",0.00019600253231230548,0.2857142857142857,7,-0.0001476341430038183,-8.434583219310502e-05
1,"{'vwap_dev_threshold': 0.002724011666105185, 'stop_loss': 0.011708224121738263, 'take_profit': 0.02361267201540976, 'max_hold_minutes': 28, 'min_volume': 1071, 'trailing_stop': 0.009112992397768407, 'max_trades_per_day': 2}",0.00013533830190019217,0.0,5,-0.00010854426261550567,-0.0
2,"{'vwap_dev_threshold': 0.0026797297851696242, 'stop_loss': 0.016662813510378134, 'take_profit': 0.02396058181296716, 'max_hold_minutes': 39, 'min_volume': 2612, 'trailing_stop': 0.005019358071309053, 'max_trades_per_day': 2}",0.00011323021101998167,0.2,5,-0.00011323662204423959,-4.5289520095052135e-05
3,"{'vwap_dev_threshold': 0.0013080010879622304, 'stop_loss': 0.018317623043914134, 'take_profit': 0.02401158939387438, 'max_hold_minutes': 16, 'min_volume': 1821, 'trailing_stop': 0.008312156190310654, 'max_trades_per_day': 5}",0.00018119371502976447,0.1111111111111111,9,-1.766171261730062e-05,-3.92411387243949e-06
4,"{'vwap_dev_threshold': 0.004693664037877302, 'stop_loss': 0.013422303701887368, 'take_profit': 0.028293214578075813, 'max_hold_minutes': 21, 'min_volume': 1241, 'trailing_stop': 0.005188762768981265, 'max_trades_per_day': 4}",0.0001591854672528726,0.2857142857142857,7,-0.00013691253038283332,-7.822327765583517e-05
5,"{'vwap_dev_threshold': 0.0020352028754063527, 'stop_loss': 0.017857487561261227, 'take_profit': 0.016216399158076475, 'max_hold_minutes': 17, 'min_volume': 4285, 'trailing_stop': 0.00406115509732774, 'max_trades_per_day': 5}",0.00019205969083608068,0.16666666666666666,12,-6.213560750647256e-05,-2.0707891253634984e-05
6,"{'vwap_dev_threshold': 0.0027606182390974834, 'stop_loss': 0.011227182745587521, 'take_profit': 0.025037425704814334, 'max_hold_minutes': 23, 'min_volume': 1023, 'trailing_stop': 0.003596561446068736, 'max_trades_per_day': 3}",0.00017271508007109108,0.25,8,1.0474282704471911e-05,5.236236818947961e-06
7,"{'vwap_dev_threshold': 0.0015105850869996562, 'stop_loss': 0.009617739324135115, 'take_profit': 0.011588710234861752, 'max_hold_minutes': 52, 'min_volume': 3211, 'trailing_stop': 0.009207891485112866, 'max_trades_per_day': 3}",0.0001692079354291958,0.16666666666666666,6,6.1097012459562455e-06,2.036222478674109e-06
8,"{'vwap_dev_threshold': 0.003013260586410335, 'stop_loss': 0.014203781406438139, 'take_profit': 0.02359149553162394, 'max_hold_minutes': 32, 'min_volume': 2818, 'trailing_stop': 0.009728356784647594, 'max_trades_per_day': 3}",0.00014303304346608445,0.16666666666666666,6,5.53607566252576e-05,1.845094606924963e-05
9,"{'vwap_dev_threshold': 0.004434841250464571, 'stop_loss': 0.016912125945121828, 'take_profit': 0.029926620260401965, 'max_hold_minutes': 30, 'min_volume': 4537, 'trailing_stop': 0.007667807622999931, 'max_trades_per_day': 5}",0.00016147653428078958,0.16666666666666666,6,-0.00012210631036212497,-4.069553101943796e-05
10,"{'vwap_dev_threshold': 0.0037451512223448985, 'stop_loss': 0.005511388031639605, 'take_profit': 0.03902247094751227, 'max_hold_minutes': 44, 'min_volume': 3507, 'trailing_stop': 0.009934160397901912, 'max_trades_per_day': 4}",0.00014909888668325987,0.14285714285714285,7,-0.00011402476185596039,-3.257364596883238e-05
11,"{'vwap_dev_threshold': 0.0033550094241251794, 'stop_loss': 0.013773922777783398, 'take_profit': 0.01950492666484125, 'max_hold_minutes': 25, 'min_volume': 519, 'trailing_stop': 0.0031547851668678947, 'max_trades_per_day': 3}",0.00014302960136540883,0.14285714285714285,7,4.69796730078297e-05,1.3420843863979176e-05
12,"{'vwap_dev_threshold': 0.0035672929328586017, 'stop_loss': 0.014396515013135745, 'take_profit': 0.018318382657032103, 'max_hold_minutes': 60, 'min_volume': 1889, 'trailing_stop': 0.006280217760315773, 'max_trades_per_day': 3}",9.613344290789368e-05,0.16666666666666666,6,-4.5724730839631304e-05,-1.524011172127655e-05
13,"{'vwap_dev_threshold': 0.0032709047902607117, 'stop_loss': 0.014838711785990387, 'take_profit': 0.018478639602846247, 'max_hold_minutes': 40, 'min_volume': 3826, 'trailing_stop': 0.0064800596247151215, 'max_trades_per_day': 3}",0.0001455095881901562,0.3333333333333333,6,3.590556487783432e-05,2.3933560182583476e-05
14,"{'vwap_dev_threshold': 0.002120844909994671, 'stop_loss': 0.008386828111474605, 'take_profit': 0.03414990481872296, 'max_hold_minutes': 43, 'min_volume': 3571, 'trailing_stop': 0.006667564013610573, 'max_trades_per_day': 2}",0.00011453191866981797,0.0,5,-8.773583734586895e-05,-0.0
15,"{'vwap_dev_threshold': 0.0031729945661392385, 'stop_loss': 0.01508168615217695, 'take_profit': 0.014938112129132371, 'max_hold_minutes': 35, 'min_volume': 4072, 'trailing_stop': 0.00655536149022598, 'max_trades_per_day': 4}",0.0001392114906795905,0.25,8,-0.00011241787933266639,-5.620111473605272e-05
16,"{'vwap_dev_threshold': 0.002252495399796759, 'stop_loss': 0.015606755584316947, 'take_profit': 0.02021139183080947, 'max_hold_minutes': 48, 'min_volume': 4957, 'trailing_stop': 0.005363078577293315, 'max_trades_per_day': 3}",0.0001550446420962633,0.14285714285714285,7,-1.5850743060442033e-06,-4.5280815679020765e-07
17,"{'vwap_dev_threshold': 0.004104036865627857, 'stop_loss': 0.010117035205500424, 'take_profit': 0.028977710439342018, 'max_hold_minutes': 38, 'min_volume': 2977, 'trailing_stop': 0.0073863755054045105, 'max_trades_per_day': 4}",0.00013147173852176347,0.3333333333333333,6,-8.678938057938577e-05,-5.7851980152423836e-05
18,"{'vwap_dev_threshold': 0.0029249675264934475, 'stop_loss': 0.012345945718647099, 'take_profit': 0.03278543202500365, 'max_hold_minutes': 53, 'min_volume': 2234, 'trailing_stop': 0.005842217571745605, 'max_trades_per_day': 2}",0.00012048655406766909,0.0,5,-9.362501458478286e-05,-0.0
19,"{'vwap_dev_threshold': 0.0048899337414843305, 'stop_loss': 0.007820493896429428, 'take_profit': 0.021084577084555866, 'max_hold_minutes': 31, 'min_volume': 3850, 'trailing_stop': 0.004398970531113847, 'max_trades_per_day': 3}",0.00012513011003006448,0.3333333333333333,6,-6.782501772455141e-05,-4.52110205150805e-05
20,"{'vwap_dev_threshold': 0.002324554831170517, 'stop_loss': 0.016029641486576287, 'take_profit': 0.015236738614104696, 'max_hold_minutes': 42, 'min_volume': 3287, 'trailing_stop': 0.00861943063458707, 'max_trades_per_day': 4}",0.00018748095349990762,0.0,8,-0.0001606939340786406,-0.0
21,"{'vwap_dev_threshold': 0.003350419727729177, 'stop_loss': 0.013814876404958112, 'take_profit': 0.019762633834120115, 'max_hold_minutes': 24, 'min_volume': 715, 'trailing_stop': 0.0033169172429220826, 'max_trades_per_day': 3}",0.00014836570527813206,0.14285714285714285,7,4.32581260738641e-05,1.2357630871851469e-05
22,"{'vwap_dev_threshold': 0.0033506283746306065, 'stop_loss': 0.012964809200469154, 'take_profit': 0.017075059148089225, 'max_hold_minutes': 25, 'min_volume': 1555, 'trailing_stop': 0.00999172898031802, 'max_trades_per_day': 3}",0.00010816520840173602,0.2,5,-4.742627342809515e-05,-1.8968457422138434e-05
23,"{'vwap_dev_threshold': 0.003913521154719488, 'stop_loss': 0.014309646989748636, 'take_profit': 0.022004148265315222, 'max_hold_minutes': 33, 'min_volume': 523, 'trailing_stop': 0.0044844764791501296, 'max_trades_per_day': 3}",8.517576442257389e-05,0.3333333333333333,6,5.65552582093841e-08,3.770029404802266e-08
24,"{'vwap_dev_threshold': 0.003096558289453642, 'stop_loss': 0.010907208574397557, 'take_profit': 0.025832706752901544, 'max_hold_minutes': 29, 'min_volume': 2221, 'trailing_stop': 0.006900485531198471, 'max_trades_per_day': 2}",0.00010883603099995526,0.0,5,-8.203946614497084e-05,-0.0
25,"{'vwap_dev_threshold': 0.0034772801062793414, 'stop_loss': 0.012585959608334396, 'take_profit': 0.013516189465628383, 'max_hold_minutes': 20, 'min_volume': 2894, 'trailing_stop': 0.003114850478235677, 'max_trades_per_day': 3}",0.0001433283335220636,0.14285714285714285,7,4.668090607971609e-05,1.3335490109497252e-05
26,"{'vwap_dev_threshold': 0.002474728855801869, 'stop_loss': 0.014605959925583702, 'take_profit': 0.018289415258715507, 'max_hold_minutes': 37, 'min_volume': 3725, 'trailing_stop': 0.005769813232732229, 'max_trades_per_day': 4}",0.0001671407319897844,0.2,10,-0.00014035065068158017,-5.6130876948436014e-05
27,"{'vwap_dev_threshold': 0.004261984595287954, 'stop_loss': 0.017882866990205075, 'take_profit': 0.026459042021095464, 'max_hold_minutes': 27, 'min_volume': 4660, 'trailing_stop': 0.007091870542614839, 'max_trades_per_day': 3}",8.668418603698969e-05,0.4,5,-8.590304736620535e-06,-6.871648074437305e-06
29,"{'vwap_dev_threshold': 0.0019263106090402582, 'stop_loss': 0.01930143847080329, 'take_profit': 0.018969697874736697, 'max_hold_minutes': 35, 'min_volume': 2584, 'trailing_stop': 0.007901705889383274, 'max_trades_per_day': 3}",0.00015309210038461527,0.16666666666666666,6,2.4530396767880548e-05,8.175547119305362e-06
30,"{'vwap_dev_threshold': 0.0017395131764935004, 'stop_loss': 0.015207090684366228, 'take_profit': 0.01093170851495, 'max_hold_minutes': 40, 'min_volume': 4055, 'trailing_stop': 0.0083009309991294, 'max_trades_per_day': 4}",0.00020169109258975367,0.0,8,-0.000174906457832467,-0.0
31,"{'vwap_dev_threshold': 0.003510302811306319, 'stop_loss': 0.012674159091904984, 'take_profit': 0.013367884984514607, 'max_hold_minutes': 23, 'min_volume': 3056, 'trailing_stop': 0.0036461822953387777, 'max_trades_per_day': 3}",0.00014177707808606243,0.14285714285714285,7,4.3244271333346804e-05,1.2353754367689485e-05
32,"{'vwap_dev_threshold': 0.0029652610658762488, 'stop_loss': 0.011603673565798441, 'take_profit': 0.013272031737776488, 'max_hold_minutes': 21, 'min_volume': 2809, 'trailing_stop': 0.003089733471629757, 'max_trades_per_day': 3}",0.00016093233954406314,0.25,8,2.717313292686108e-05,1.3584379945503208e-05
33,"{'vwap_dev_threshold': 0.0028410527099919634, 'stop_loss': 0.011723717194777111, 'take_profit': 0.013230410929263553, 'max_hold_minutes': 19, 'min_volume': 2705, 'trailing_stop': 0.004596612498825129, 'max_trades_per_day': 2}",0.00010438702543033286,0.0,5,-0.00010439247413508872,-0.0
