trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
84,"{'vwap_dev_threshold': 0.004674957461097321, 'stop_loss': 0.005488280964711954, 'take_profit': 0.01381431730068357, 'max_hold_minutes': 57, 'min_volume': 2834, 'trailing_stop': 0.004580435391381336, 'max_trades_per_day': 3}",2.9140518875552776e-05,0.3333333333333333,12,2.0702167678698193e-05,1.3801042937860123e-05
85,"{'vwap_dev_threshold': 0.004879508641683845, 'stop_loss': 0.008337462359910267, 'take_profit': 0.0111096941558919, 'max_hold_minutes': 24, 'min_volume': 2676, 'trailing_stop': 0.005470235073549341, 'max_trades_per_day': 3}",7.866227716926736e-05,0.3333333333333333,12,-4.815106718402742e-05,-3.2098186340956395e-05
86,"{'vwap_dev_threshold': 0.004041204395041383, 'stop_loss': 0.007752547034538907, 'take_profit': 0.010008622416552431, 'max_hold_minutes': 21, 'min_volume': 3307, 'trailing_stop': 0.003129640400445123, 'max_trades_per_day': 3}",2.914044575521416e-05,0.25,12,1.4515273672991203e-05,7.257425345723057e-06
87,"{'vwap_dev_threshold': 0.004276161710444859, 'stop_loss': 0.006551701192958599, 'take_profit': 0.012055184606379925, 'max_hold_minutes': 16, 'min_volume': 3494, 'trailing_stop': 0.0036632659069005583, 'max_trades_per_day': 3}",2.9140614812770107e-05,0.25,12,8.713728035451808e-06,4.356737056029771e-06
88,"{'vwap_dev_threshold': 0.004592942534880678, 'stop_loss': 0.010369343111129567, 'take_profit': 0.013329258352799906, 'max_hold_minutes': 27, 'min_volume': 2448, 'trailing_stop': 0.004051179732809334, 'max_trades_per_day': 3}",2.9140414077812988e-05,0.5,12,2.569704180829759e-05,2.5696292985858718e-05
89,"{'vwap_dev_threshold': 0.004595511408807856, 'stop_loss': 0.0105003449074163, 'take_profit': 0.014785693224226931, 'max_hold_minutes': 27, 'min_volume': 2717, 'trailing_stop': 0.004061628387505808, 'max_trades_per_day': 5}",0.00013293031611014158,0.35,20,-0.00011054326989216264,-7.737000273824642e-05
90,"{'vwap_dev_threshold': 0.0034820421107418396, 'stop_loss': 0.009242669817496134, 'take_profit': 0.011207703873812466, 'max_hold_minutes': 27, 'min_volume': 2538, 'trailing_stop': 0.003859256031138462, 'max_trades_per_day': 2}",5.599178193006082e-05,0.125,8,-5.599334952839093e-05,-1.399755359024365e-05
91,"{'vwap_dev_threshold': 0.00470456504798691, 'stop_loss': 0.01347573430240152, 'take_profit': 0.013859976188809102, 'max_hold_minutes': 24, 'min_volume': 2436, 'trailing_stop': 0.004514971612526018, 'max_trades_per_day': 3}",2.9140444644615878e-05,0.5,12,2.8643921829014394e-05,2.864308713239593e-05
92,"{'vwap_dev_threshold': 0.004382862518289753, 'stop_loss': 0.01345895709458986, 'take_profit': 0.013362884980840267, 'max_hold_minutes': 25, 'min_volume': 2908, 'trailing_stop': 0.003394426136587518, 'max_trades_per_day': 3}",2.914061459733752e-05,0.25,12,8.721121010961825e-06,4.360433436067794e-06
93,"{'vwap_dev_threshold': 0.00469646760218204, 'stop_loss': 0.013084630330254594, 'take_profit': 0.013911775044587153, 'max_hold_minutes': 23, 'min_volume': 2608, 'trailing_stop': 0.0043124442015656, 'max_trades_per_day': 3}",2.9140444644615878e-05,0.5,12,2.4648088243262227e-05,2.464736998701118e-05
94,"{'vwap_dev_threshold': 0.004465083151230976, 'stop_loss': 0.012166586042160456, 'take_profit': 0.01685810026973678, 'max_hold_minutes': 29, 'min_volume': 4577, 'trailing_stop': 0.004556148427736627, 'max_trades_per_day': 3}",2.9140414077812988e-05,0.4166666666666667,12,1.560235032283183e-05,1.3001579719902364e-05
95,"{'vwap_dev_threshold': 0.004906301083018846, 'stop_loss': 0.01479100193714282, 'take_profit': 0.011798179585187633, 'max_hold_minutes': 26, 'min_volume': 2420, 'trailing_stop': 0.004007107595648245, 'max_trades_per_day': 3}",8.342277477212665e-05,0.3333333333333333,12,-4.886725496483449e-05,-3.257545221521988e-05
96,"{'vwap_dev_threshold': 0.004552341415445371, 'stop_loss': 0.011174575880692731, 'take_profit': 0.015314345017401677, 'max_hold_minutes': 24, 'min_volume': 2064, 'trailing_stop': 0.0035762648480346685, 'max_trades_per_day': 3}",2.9140592776217694e-05,0.4166666666666667,12,1.9564707559691824e-05,1.6303447860430036e-05
97,"{'vwap_dev_threshold': 0.004329648019357879, 'stop_loss': 0.00810723082622446, 'take_profit': 0.010778140811579818, 'max_hold_minutes': 28, 'min_volume': 3034, 'trailing_stop': 0.0038214802659244595, 'max_trades_per_day': 3}",2.914023906721003e-05,0.4166666666666667,12,2.1608228570468095e-05,1.800633241793478e-05
98,"{'vwap_dev_threshold': 0.004754693998849322, 'stop_loss': 0.0071537334251105845, 'take_profit': 0.012704430121942466, 'max_hold_minutes': 51, 'min_volume': 2246, 'trailing_stop': 0.006876664803260176, 'max_trades_per_day': 3}",3.860307485010708e-05,0.3333333333333333,12,-3.667832696656249e-06,-2.4451274046907477e-06
99,"{'vwap_dev_threshold': 0.004611148244361081, 'stop_loss': 0.013613174634711329, 'take_profit': 0.024969922998182334, 'max_hold_minutes': 20, 'min_volume': 1731, 'trailing_stop': 0.004291031900937278, 'max_trades_per_day': 3}",2.9140466680944254e-05,0.4166666666666667,12,2.3891873587031448e-05,1.99093144722377e-05
