trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
27,"{'vwap_dev_threshold': 0.0017854416960248394, 'stop_loss': 0.0059654467122774125, 'take_profit': 0.030180878859939447, 'max_hold_minutes': 50, 'min_volume': 1654, 'trailing_stop': 0.006218839945628894, 'max_trades_per_day': 2}",4.309019200998591e-05,0.375,8,-1.901030275484166e-05,-1.425711269793434e-05
28,"{'vwap_dev_threshold': 0.002361093271576101, 'stop_loss': 0.007971106070993604, 'take_profit': 0.03376803637751992, 'max_hold_minutes': 46, 'min_volume': 896, 'trailing_stop': 0.008324385612831697, 'max_trades_per_day': 4}",0.00010847439093049615,0.3125,16,-0.00010848027470277537,-6.779281710690562e-05
29,"{'vwap_dev_threshold': 0.0014125591034957433, 'stop_loss': 0.009245454495719957, 'take_profit': 0.02587101993581063, 'max_hold_minutes': 41, 'min_volume': 1352, 'trailing_stop': 0.007573271243070687, 'max_trades_per_day': 2}",4.7310137089953063e-05,0.5,8,-3.79188860318268e-05,-3.7917092084130336e-05
30,"{'vwap_dev_threshold': 0.0028443592690732115, 'stop_loss': 0.019654869108845938, 'take_profit': 0.036905838933553384, 'max_hold_minutes': 34, 'min_volume': 1659, 'trailing_stop': 0.007206381575674359, 'max_trades_per_day': 3}",0.00012168321293022018,0.4166666666666667,12,-0.00012169061693305725,-0.0001013965076898378
31,"{'vwap_dev_threshold': 0.0018371213163047991, 'stop_loss': 0.0064815822528515536, 'take_profit': 0.030919807202715196, 'max_hold_minutes': 51, 'min_volume': 1540, 'trailing_stop': 0.006186074047848702, 'max_trades_per_day': 2}",4.254074200987816e-05,0.375,8,-1.846084246032026e-05,-1.3845042841787903e-05
32,"{'vwap_dev_threshold': 0.001836888515026376, 'stop_loss': 0.006299524392032886, 'take_profit': 0.030598388111693554, 'max_hold_minutes': 52, 'min_volume': 2268, 'trailing_stop': 0.004802344055860184, 'max_trades_per_day': 2}",4.254074200987816e-05,0.375,8,-1.846084246032026e-05,-1.3845042841787903e-05
33,"{'vwap_dev_threshold': 0.0018949043760527547, 'stop_loss': 0.005778786574776303, 'take_profit': 0.033303385533680896, 'max_hold_minutes': 52, 'min_volume': 2143, 'trailing_stop': 0.004142472105291459, 'max_trades_per_day': 5}",0.00011481189896978321,0.35,20,-0.00011481849036037067,-8.036371548201889e-05
34,"{'vwap_dev_threshold': 0.0021120115752810086, 'stop_loss': 0.005013659881195503, 'take_profit': 0.0242396958848617, 'max_hold_minutes': 44, 'min_volume': 2421, 'trailing_stop': 0.005077000042571189, 'max_trades_per_day': 2}",2.6069799889955904e-05,0.625,8,-9.582265759574904e-06,-1.1977519939780074e-05
35,"{'vwap_dev_threshold': 0.0023867455231416715, 'stop_loss': 0.0051001902061648865, 'take_profit': 0.024532516180690987, 'max_hold_minutes': 44, 'min_volume': 3204, 'trailing_stop': 0.004702735917804411, 'max_trades_per_day': 4}",0.00010242462300026091,0.3125,16,-0.00010242986876015043,-6.401211088716169e-05
36,"{'vwap_dev_threshold': 0.0021410877826370718, 'stop_loss': 0.008594149000783969, 'take_profit': 0.02293569908471589, 'max_hold_minutes': 45, 'min_volume': 2918, 'trailing_stop': 0.0035518304736386454, 'max_trades_per_day': 2}",3.057442000994342e-05,0.625,8,-1.408693919030214e-05,-1.760813561288335e-05
37,"{'vwap_dev_threshold': 0.0032806803111396755, 'stop_loss': 0.005811496192659081, 'take_profit': 0.018628120837327455, 'max_hold_minutes': 42, 'min_volume': 2479, 'trailing_stop': 0.004902698479274505, 'max_trades_per_day': 2}",2.8284512944457843e-05,0.5,8,-2.4755596206978443e-05,-2.475489600699708e-05
38,"{'vwap_dev_threshold': 0.002713753926279271, 'stop_loss': 0.006496310485162075, 'take_profit': 0.026201345108188338, 'max_hold_minutes': 52, 'min_volume': 3458, 'trailing_stop': 0.004149297179707846, 'max_trades_per_day': 3}",7.55568479395879e-05,0.4166666666666667,12,-7.19764481519781e-05,-5.997584153202487e-05
39,"{'vwap_dev_threshold': 0.001225020212837458, 'stop_loss': 0.014097513624263577, 'take_profit': 0.029263127104455246, 'max_hold_minutes': 58, 'min_volume': 2020, 'trailing_stop': 0.005412023100401007, 'max_trades_per_day': 2}",5.3352937190211375e-05,0.5,8,-3.257290770172519e-05,-3.2571169841426476e-05
40,"{'vwap_dev_threshold': 0.0017778149477411245, 'stop_loss': 0.011463133982224597, 'take_profit': 0.02204703951470395, 'max_hold_minutes': 54, 'min_volume': 2319, 'trailing_stop': 0.005791336106045223, 'max_trades_per_day': 5}",0.00013921218617018896,0.3684210526315789,19,-0.00013922187708598533,-0.00010257025999250466
41,"{'vwap_dev_threshold': 0.004885515808619521, 'stop_loss': 0.005013981294783192, 'take_profit': 0.03186562998289606, 'max_hold_minutes': 47, 'min_volume': 2737, 'trailing_stop': 0.005006985810649382, 'max_trades_per_day': 2}",4.532415396682898e-05,0.5,8,-1.81308912234701e-05,-1.813006945616473e-05
42,"{'vwap_dev_threshold': 0.002089638837196259, 'stop_loss': 0.007725703893733906, 'take_profit': 0.029559275502215526, 'max_hold_minutes': 51, 'min_volume': 1819, 'trailing_stop': 0.005937785629120205, 'max_trades_per_day': 2}",3.0458614970120833e-05,0.5,8,-6.378565363285029e-06,-6.378371081018567e-06
43,"{'vwap_dev_threshold': 0.0021290896043402864, 'stop_loss': 0.00761357302422841, 'take_profit': 0.029643545802244667, 'max_hold_minutes': 51, 'min_volume': 2249, 'trailing_stop': 0.005827050065697639, 'max_trades_per_day': 2}",3.0458614970120833e-05,0.5,8,-6.378565363285029e-06,-6.378371081018567e-06
44,"{'vwap_dev_threshold': 0.0021045474083758757, 'stop_loss': 0.007824651069862739, 'take_profit': 0.02495811555178846, 'max_hold_minutes': 50, 'min_volume': 1809, 'trailing_stop': 0.005850892755866483, 'max_trades_per_day': 2}",3.0458614970120833e-05,0.5,8,-6.378565363285029e-06,-6.378371081018567e-06
45,"{'vwap_dev_threshold': 0.002112309636244889, 'stop_loss': 0.00822084026921397, 'take_profit': 0.019163561317858027, 'max_hold_minutes': 44, 'min_volume': 1870, 'trailing_stop': 0.005728008911464854, 'max_trades_per_day': 2}",3.057442000994342e-05,0.625,8,-1.408693919030214e-05,-1.760813561288335e-05
46,"{'vwap_dev_threshold': 0.002370914852010787, 'stop_loss': 0.007964010337146778, 'take_profit': 0.024777875413598053, 'max_hold_minutes': 40, 'min_volume': 2593, 'trailing_stop': 0.005886503385973876, 'max_trades_per_day': 2}",3.9612219850096156e-05,0.5,8,-3.961300443474948e-05,-3.9611435275708886e-05
47,"{'vwap_dev_threshold': 0.0024675617176700493, 'stop_loss': 0.008844363261230184, 'take_profit': 0.022785607948566402, 'max_hold_minutes': 59, 'min_volume': 1189, 'trailing_stop': 0.005329114593430538, 'max_trades_per_day': 3}",8.704275799987954e-05,0.3333333333333333,12,-8.704654644056598e-05,-5.802597977939295e-05
48,"{'vwap_dev_threshold': 0.0022166829501592735, 'stop_loss': 0.007673703882915648, 'take_profit': 0.02764696703334712, 'max_hold_minutes': 36, 'min_volume': 3013, 'trailing_stop': 0.004386830731832721, 'max_trades_per_day': 2}",2.6069799889955904e-05,0.625,8,-9.582265759574904e-06,-1.1977519939780074e-05
49,"{'vwap_dev_threshold': 0.002015274690956779, 'stop_loss': 0.009767586788925996, 'take_profit': 0.0256509052758395, 'max_hold_minutes': 55, 'min_volume': 4190, 'trailing_stop': 0.006648978120210223, 'max_trades_per_day': 2}",3.887415210003383e-05,0.5,8,-1.4794191583728363e-05,-1.479361647207454e-05
50,"{'vwap_dev_threshold': 0.0031477943673556236, 'stop_loss': 0.005739725212773321, 'take_profit': 0.02920369525053518, 'max_hold_minutes': 26, 'min_volume': 2160, 'trailing_stop': 0.005150156295404642, 'max_trades_per_day': 3}",9.968595289989027e-05,0.3333333333333333,12,-9.969092187471631e-05,-6.645398939344918e-05
51,"{'vwap_dev_threshold': 0.0021206834127490796, 'stop_loss': 0.006787129133190596, 'take_profit': 0.0273940805215384, 'max_hold_minutes': 37, 'min_volume': 2924, 'trailing_stop': 0.00439877483775131, 'max_trades_per_day': 2}",2.6069799889955904e-05,0.625,8,-9.582265759574904e-06,-1.1977519939780074e-05
52,"{'vwap_dev_threshold': 0.0022333907121127343, 'stop_loss': 0.0076126122100091, 'take_profit': 0.023884629899158173, 'max_hold_minutes': 36, 'min_volume': 3424, 'trailing_stop': 0.0035748046541176316, 'max_trades_per_day': 2}",2.6069799889955904e-05,0.625,8,-9.582265759574904e-06,-1.1977519939780074e-05
53,"{'vwap_dev_threshold': 0.002767675197815678, 'stop_loss': 0.0077254779853337795, 'take_profit': 0.028820046978471164, 'max_hold_minutes': 30, 'min_volume': 3653, 'trailing_stop': 0.0045007371119965695, 'max_trades_per_day': 2}",3.9190749879780926e-05,0.375,8,-3.9191517857294866e-05,-2.9392486434240834e-05
54,"{'vwap_dev_threshold': 0.002533116486458183, 'stop_loss': 0.005478862930385191, 'take_profit': 0.02783675054993823, 'max_hold_minutes': 49, 'min_volume': 2576, 'trailing_stop': 0.00564049692030486, 'max_trades_per_day': 2}",2.6354474929976276e-05,0.375,8,-2.334187730953557e-05,-1.75059466099614e-05
55,"{'vwap_dev_threshold': 0.0036877720467749847, 'stop_loss': 0.008549785836359559, 'take_profit': 0.020391363554244996, 'max_hold_minutes': 43, 'min_volume': 2962, 'trailing_stop': 0.006484061660645091, 'max_trades_per_day': 2}",0.0001347481672599966,0.375,8,-0.00012243775504595496,-9.181594258714431e-05
56,"{'vwap_dev_threshold': 0.0022469169157988693, 'stop_loss': 0.016243197417289034, 'take_profit': 0.014335912577948343, 'max_hold_minutes': 54, 'min_volume': 1924, 'trailing_stop': 0.003610530933655002, 'max_trades_per_day': 2}",3.211034504987765e-05,0.5,8,-8.030307342822251e-06,-8.030049486882615e-06
57,"{'vwap_dev_threshold': 0.0025966400648124843, 'stop_loss': 0.01690567518944866, 'take_profit': 0.010006351538673935, 'max_hold_minutes': 56, 'min_volume': 1972, 'trailing_stop': 0.0031816572951724894, 'max_trades_per_day': 2}",3.775412506001885e-05,0.25,8,-3.47418585113875e-05,-1.7370273431458222e-05
58,"{'vwap_dev_threshold': 0.001988361991925879, 'stop_loss': 0.015483562392469067, 'take_profit': 0.03479189093908599, 'max_hold_minutes': 54, 'min_volume': 1737, 'trailing_stop': 0.00937503167486116, 'max_trades_per_day': 2}",5.951394706993597e-05,0.5,8,-3.543450491478197e-05,-3.543239606753202e-05
59,"{'vwap_dev_threshold': 0.0028856041011818714, 'stop_loss': 0.01333521656930503, 'take_profit': 0.015635513116319118, 'max_hold_minutes': 50, 'min_volume': 1862, 'trailing_stop': 0.0037911076834539962, 'max_trades_per_day': 2}",3.211034504987765e-05,0.375,8,-2.9097898349636308e-05,-2.1822723004560056e-05
60,"{'vwap_dev_threshold': 0.0030620776243608927, 'stop_loss': 0.018081384399867353, 'take_profit': 0.013918854692257567, 'max_hold_minutes': 57, 'min_volume': 718, 'trailing_stop': 0.006976196312807545, 'max_trades_per_day': 3}",0.00011493986303015845,0.3333333333333333,12,-0.0001149464691223917,-7.662217146064999e-05
61,"{'vwap_dev_threshold': 0.002171903176414786, 'stop_loss': 0.01102683634098996, 'take_profit': 0.029673732673929247, 'max_hold_minutes': 53, 'min_volume': 2189, 'trailing_stop': 0.004467488040864572, 'max_trades_per_day': 2}",3.08590950499638e-05,0.5,8,-6.7790480778509865e-06,-6.778838882562004e-06
62,"{'vwap_dev_threshold': 0.0016814943954181082, 'stop_loss': 0.012837499329489183, 'take_profit': 0.03258565215073718, 'max_hold_minutes': 54, 'min_volume': 2095, 'trailing_stop': 0.005984201552674517, 'max_trades_per_day': 2}",6.168389714002842e-05,0.375,8,-3.76045342318371e-05,-2.820166097821166e-05
63,"{'vwap_dev_threshold': 0.0019937278605879527, 'stop_loss': 0.01112500964583799, 'take_profit': 0.038282422653648174, 'max_hold_minutes': 51, 'min_volume': 1429, 'trailing_stop': 0.005535741366756025, 'max_trades_per_day': 2}",3.477001205988927e-05,0.5,8,-1.0689999247903157e-05,-1.0689627556500388e-05
64,"{'vwap_dev_threshold': 0.002350198520340731, 'stop_loss': 0.011446858664077195, 'take_profit': 0.03898517364078903, 'max_hold_minutes': 51, 'min_volume': 1468, 'trailing_stop': 0.0031820509918833954, 'max_trades_per_day': 2}",3.775412506001885e-05,0.25,8,-3.47418585113875e-05,-1.7370273431458222e-05
65,"{'vwap_dev_threshold': 0.0019876133799203656, 'stop_loss': 0.012200610068646103, 'take_profit': 0.036592132936199805, 'max_hold_minutes': 53, 'min_volume': 1396, 'trailing_stop': 0.005536647465192516, 'max_trades_per_day': 2}",3.602126205980312e-05,0.5,8,-1.1941263406500938e-05,-1.1940833267122448e-05
66,"{'vwap_dev_threshold': 0.0024785719678990918, 'stop_loss': 0.010700559331360522, 'take_profit': 0.03814372446813369, 'max_hold_minutes': 60, 'min_volume': 1205, 'trailing_stop': 0.003887349018125221, 'max_trades_per_day': 2}",3.08590950499638e-05,0.375,8,-2.7846612723274388e-05,-2.0884315051504157e-05
67,"{'vwap_dev_threshold': 0.002276419528424969, 'stop_loss': 0.010801313831437022, 'take_profit': 0.029942998827000064, 'max_hold_minutes': 58, 'min_volume': 2216, 'trailing_stop': 0.006409126681490042, 'max_trades_per_day': 2}",3.4963235090108354e-05,0.5,8,-1.0883224362378823e-05,-1.0882843849646902e-05
68,"{'vwap_dev_threshold': 0.0016820412164830587, 'stop_loss': 0.009751220863711146, 'take_profit': 0.037773698041587464, 'max_hold_minutes': 56, 'min_volume': 1132, 'trailing_stop': 0.006064240403710517, 'max_trades_per_day': 2}",4.759481212997343e-05,0.375,8,-2.3515018655981495e-05,-1.7635424597314746e-05
69,"{'vwap_dev_threshold': 0.0014352585671250262, 'stop_loss': 0.01584694458868296, 'take_profit': 0.03502651026975177, 'max_hold_minutes': 50, 'min_volume': 1772, 'trailing_stop': 0.007828657574528747, 'max_trades_per_day': 2}",6.204727015006937e-05,0.375,8,-4.126756166423896e-05,-3.094875084351896e-05
70,"{'vwap_dev_threshold': 0.001871890703009804, 'stop_loss': 0.014494505713231139, 'take_profit': 0.03194195845889902, 'max_hold_minutes': 47, 'min_volume': 1560, 'trailing_stop': 0.009972297455858595, 'max_trades_per_day': 3}",0.0001505492820800282,0.4,10,-0.000135934710824336,-0.00010873139676096931
71,"{'vwap_dev_threshold': 0.002221559449519945, 'stop_loss': 0.011914188456350807, 'take_profit': 0.029896397946177794, 'max_hold_minutes': 58, 'min_volume': 2311, 'trailing_stop': 0.006424173966659934, 'max_trades_per_day': 2}",3.621448509002221e-05,0.5,8,-1.2134488762752438e-05,-1.2134049318490063e-05
72,"{'vwap_dev_threshold': 0.002299402710006882, 'stop_loss': 0.010783979993053494, 'take_profit': 0.03152070738355922, 'max_hold_minutes': 53, 'min_volume': 2199, 'trailing_stop': 0.007011489244708251, 'max_trades_per_day': 2}",3.791033504006918e-05,0.5,8,-1.3830360729162537e-05,-1.3829836415553569e-05
73,"{'vwap_dev_threshold': 0.002033813584537795, 'stop_loss': 0.010262848172933384, 'take_profit': 0.03371590858463611, 'max_hold_minutes': 55, 'min_volume': 1981, 'trailing_stop': 0.006301763557956592, 'max_trades_per_day': 2}",3.887415210003383e-05,0.5,8,-1.4794191583728363e-05,-1.479361647207454e-05
74,"{'vwap_dev_threshold': 0.0026756008992294233, 'stop_loss': 0.013115724643008413, 'take_profit': 0.02649930204954938, 'max_hold_minutes': 58, 'min_volume': 1319, 'trailing_stop': 0.006767406696682522, 'max_trades_per_day': 2}",5.279623009031639e-05,0.375,8,-5.279762386037057e-05,-3.959612725865476e-05
75,"{'vwap_dev_threshold': 0.0017373413846911306, 'stop_loss': 0.01092430412834837, 'take_profit': 0.02942524411077043, 'max_hold_minutes': 52, 'min_volume': 1675, 'trailing_stop': 0.005896737072161949, 'max_trades_per_day': 2}",4.759481212997343e-05,0.375,8,-2.3515018655981495e-05,-1.7635424597314746e-05
76,"{'vwap_dev_threshold': 0.0019092655369485185, 'stop_loss': 0.009379670338658164, 'take_profit': 0.02830677635210345, 'max_hold_minutes': 56, 'min_volume': 1860, 'trailing_stop': 0.005622313126339712, 'max_trades_per_day': 2}",4.704536212986568e-05,0.375,8,-2.29655558864037e-05,-1.7223356597632883e-05
77,"{'vwap_dev_threshold': 0.0024154529328122786, 'stop_loss': 0.019382254073847905, 'take_profit': 0.03281153464925503, 'max_hold_minutes': 49, 'min_volume': 758, 'trailing_stop': 0.004604653376307266, 'max_trades_per_day': 4}",0.00013143264396989253,0.25,16,-0.0001314412819967022,-6.571200316074129e-05
78,"{'vwap_dev_threshold': 0.002265161704548624, 'stop_loss': 0.011976147445107194, 'take_profit': 0.017239275330540964, 'max_hold_minutes': 53, 'min_volume': 2030, 'trailing_stop': 0.005304616271271567, 'max_trades_per_day': 2}",3.211034504987765e-05,0.5,8,-8.030307342822251e-06,-8.030049486882615e-06
79,"{'vwap_dev_threshold': 0.0025703665298111387, 'stop_loss': 0.011831502915616679, 'take_profit': 0.01563449516948326, 'max_hold_minutes': 48, 'min_volume': 1036, 'trailing_stop': 0.005296147243037806, 'max_trades_per_day': 2}",3.585425504003069e-05,0.375,8,-3.5854897819213e-05,-2.6890209201421613e-05
80,"{'vwap_dev_threshold': 0.0021523380467662104, 'stop_loss': 0.013918202286546555, 'take_profit': 0.01728566024068247, 'max_hold_minutes': 51, 'min_volume': 1493, 'trailing_stop': 0.005126934488645203, 'max_trades_per_day': 2}",4.494818006001879e-05,0.5,8,-2.0868327852189472e-05,-2.086738985883162e-05
81,"{'vwap_dev_threshold': 0.0022749276969375545, 'stop_loss': 0.01264293732866645, 'take_profit': 0.012400212498622264, 'max_hold_minutes': 53, 'min_volume': 2053, 'trailing_stop': 0.00547800012785985, 'max_trades_per_day': 2}",3.211034504987765e-05,0.5,8,-8.030307342822251e-06,-8.030049486882615e-06
82,"{'vwap_dev_threshold': 0.0019226113644898158, 'stop_loss': 0.012420739128663112, 'take_profit': 0.012385203755397072, 'max_hold_minutes': 53, 'min_volume': 2029, 'trailing_stop': 0.0048189810502753515, 'max_trades_per_day': 2}",4.829661212977953e-05,0.375,8,-2.4216835405069415e-05,-1.8161749360472133e-05
83,"{'vwap_dev_threshold': 0.0020786396516251832, 'stop_loss': 0.0067214122804031655, 'take_profit': 0.010750258291949802, 'max_hold_minutes': 46, 'min_volume': 2438, 'trailing_stop': 0.005443080796839347, 'max_trades_per_day': 2}",2.370886196003994e-05,0.5,8,3.7120792100442043e-07,3.711991200870629e-07
84,"{'vwap_dev_threshold': 0.0021714428575521994, 'stop_loss': 0.006594430937739194, 'take_profit': 0.010256587518204354, 'max_hold_minutes': 46, 'min_volume': 2695, 'trailing_stop': 0.005787394925143536, 'max_trades_per_day': 2}",1.979794495011447e-05,0.5,8,4.282115831428293e-06,4.282031054334792e-06
