trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
16,"{'vwap_dev_threshold': 0.0032606078481709714, 'stop_loss': 0.017167558015821375, 'take_profit': 0.025639915734618872, 'max_hold_minutes': 32, 'min_volume': 1569, 'trailing_stop': 0.004352426921706086, 'max_trades_per_day': 2}",3.2770599899813533e-05,0.3333333333333333,6,-1.0281262771750086e-05,-6.853950565734218e-06
17,"{'vwap_dev_threshold': 0.002112262873676186, 'stop_loss': 0.010724018373897505, 'take_profit': 0.01023442146114077, 'max_hold_minutes': 24, 'min_volume': 3267, 'trailing_stop': 0.0045500104837131366, 'max_trades_per_day': 2}",2.873108811221301e-05,0.3333333333333333,6,-2.4400419165771144e-06,-1.6266478743452077e-06
18,"{'vwap_dev_threshold': 0.0018783195783454172, 'stop_loss': 0.015020674705684413, 'take_profit': 0.011420868832165051, 'max_hold_minutes': 24, 'min_volume': 3215, 'trailing_stop': 0.0047841418240356665, 'max_trades_per_day': 3}",0.00010081887074827579,0.4444444444444444,9,-1.21702366057003e-06,-1.0816897436612421e-06
19,"{'vwap_dev_threshold': 0.003019800684144629, 'stop_loss': 0.016459656048641306, 'take_profit': 0.010335208808960139, 'max_hold_minutes': 24, 'min_volume': 3604, 'trailing_stop': 0.004979351495632037, 'max_trades_per_day': 2}",3.7915778859896817e-05,0.3333333333333333,6,-4.864849713232087e-06,-3.2431101724441154e-06
20,"{'vwap_dev_threshold': 0.001008422788205891, 'stop_loss': 0.019490684445967348, 'take_profit': 0.0139314620965992, 'max_hold_minutes': 25, 'min_volume': 3248, 'trailing_stop': 0.006689617501432973, 'max_trades_per_day': 3}",0.00013304034405854607,0.25,8,-7.66526378682665e-05,-3.8321219987475754e-05
21,"{'vwap_dev_threshold': 0.003076412075275266, 'stop_loss': 0.016748863065931475, 'take_profit': 0.01000415679282314, 'max_hold_minutes': 24, 'min_volume': 3864, 'trailing_stop': 0.004924273624932561, 'max_trades_per_day': 2}",3.7915778859896817e-05,0.3333333333333333,6,-4.864849713232087e-06,-3.2431101724441154e-06
22,"{'vwap_dev_threshold': 0.002519923176020213, 'stop_loss': 0.01633504156023099, 'take_profit': 0.016170740212949057, 'max_hold_minutes': 21, 'min_volume': 3091, 'trailing_stop': 0.0038255922268904193, 'max_trades_per_day': 2}",3.671250991974375e-05,0.16666666666666666,6,-3.270420475632467e-05,-1.090100136762771e-05
23,"{'vwap_dev_threshold': 0.0033533430432164816, 'stop_loss': 0.014856436689327304, 'take_profit': 0.010026191232746184, 'max_hold_minutes': 28, 'min_volume': 3870, 'trailing_stop': 0.004975610546468829, 'max_trades_per_day': 2}",3.7915778859896817e-05,0.3333333333333333,6,-4.864849713232087e-06,-3.2431101724441154e-06
24,"{'vwap_dev_threshold': 0.0027425370868593545, 'stop_loss': 0.01838686350798583, 'take_profit': 0.016515336246304392, 'max_hold_minutes': 21, 'min_volume': 4050, 'trailing_stop': 0.00657675927683126, 'max_trades_per_day': 3}",0.00010643168680008207,0.375,8,-4.320749428044366e-05,-3.2402171725458735e-05
25,"{'vwap_dev_threshold': 0.0022958804827846466, 'stop_loss': 0.012623086519985609, 'take_profit': 0.012661150885435422, 'max_hold_minutes': 27, 'min_volume': 2733, 'trailing_stop': 0.004853507482574075, 'max_trades_per_day': 2}",3.7915778859896817e-05,0.3333333333333333,6,-1.9126231804958986e-05,-1.2750337745988964e-05
26,"{'vwap_dev_threshold': 0.0016585408958213223, 'stop_loss': 0.015807508229630996, 'take_profit': 0.018062380074034576, 'max_hold_minutes': 18, 'min_volume': 3641, 'trailing_stop': 0.003524477906333626, 'max_trades_per_day': 3}",0.00010207883598591939,0.3333333333333333,9,-2.7469232525981208e-05,-1.831095233246635e-05
27,"{'vwap_dev_threshold': 0.0018108106686180495, 'stop_loss': 0.014060488296242516, 'take_profit': 0.014458002104193759, 'max_hold_minutes': 36, 'min_volume': 2841, 'trailing_stop': 0.005000978743477437, 'max_trades_per_day': 2}",4.839435155055057e-05,0.16666666666666666,6,-4.175295067210238e-05,-1.3916976688376427e-05
28,"{'vwap_dev_threshold': 0.0037049742456815816, 'stop_loss': 0.017841270159814907, 'take_profit': 0.011881646931273792, 'max_hold_minutes': 24, 'min_volume': 4247, 'trailing_stop': 0.0072895810320918915, 'max_trades_per_day': 2}",4.2701566869800446e-05,0.3333333333333333,6,-6.1548308808173785e-06,-4.103045373263299e-06
29,"{'vwap_dev_threshold': 0.0013529391363625563, 'stop_loss': 0.012298871093343326, 'take_profit': 0.019794122960699365, 'max_hold_minutes': 35, 'min_volume': 3552, 'trailing_stop': 0.006202518437083265, 'max_trades_per_day': 3}",0.0001330400351486519,0.2222222222222222,9,-7.480204870336658e-05,-3.324093201607906e-05
30,"{'vwap_dev_threshold': 0.0029595122463625372, 'stop_loss': 0.01344082829443918, 'take_profit': 0.02287156941662684, 'max_hold_minutes': 15, 'min_volume': 2983, 'trailing_stop': 0.008236203513936871, 'max_trades_per_day': 5}",0.00012652019364762439,0.21428571428571427,14,-7.891101825204417e-05,-3.381472903488599e-05
31,"{'vwap_dev_threshold': 0.003209581793881344, 'stop_loss': 0.01676620866424261, 'take_profit': 0.010024802020327987, 'max_hold_minutes': 23, 'min_volume': 3847, 'trailing_stop': 0.004849067683807656, 'max_trades_per_day': 2}",3.7915778859896817e-05,0.3333333333333333,6,-4.864849713232087e-06,-3.2431101724441154e-06
32,"{'vwap_dev_threshold': 0.0030751754134436494, 'stop_loss': 0.017570868983744343, 'take_profit': 0.011289242110283114, 'max_hold_minutes': 28, 'min_volume': 3314, 'trailing_stop': 0.003780190829265114, 'max_trades_per_day': 2}",3.671250991974375e-05,0.16666666666666666,6,-2.474603617041101e-05,-8.248375893770876e-06
33,"{'vwap_dev_threshold': 0.0034927503159975382, 'stop_loss': 0.016195272164321223, 'take_profit': 0.013911402069088067, 'max_hold_minutes': 19, 'min_volume': 3720, 'trailing_stop': 0.0052616661328856555, 'max_trades_per_day': 2}",3.7915778859896817e-05,0.3333333333333333,6,-1.702817389842677e-05,-1.1351685507967233e-05
34,"{'vwap_dev_threshold': 0.0023270972108909603, 'stop_loss': 0.015271069182731259, 'take_profit': 0.016078947459944405, 'max_hold_minutes': 39, 'min_volume': 4118, 'trailing_stop': 0.004563467559378606, 'max_trades_per_day': 2}",3.2770599899813533e-05,0.3333333333333333,6,-1.3380379476663897e-05,-8.91996066240104e-06
35,"{'vwap_dev_threshold': 0.003845183597632868, 'stop_loss': 0.014028627534629497, 'take_profit': 0.011478488953499169, 'max_hold_minutes': 27, 'min_volume': 2667, 'trailing_stop': 0.007093231328413743, 'max_trades_per_day': 3}",0.00010113668508386517,0.4444444444444444,9,1.2717233145516856e-05,1.1303063970411626e-05
36,"{'vwap_dev_threshold': 0.0044897295121249965, 'stop_loss': 0.013849804952798684, 'take_profit': 0.012099527533051359, 'max_hold_minutes': 29, 'min_volume': 1972, 'trailing_stop': 0.007143320233851718, 'max_trades_per_day': 4}",7.130678695975803e-05,0.18181818181818182,11,-4.577679878125538e-05,-1.6644921667206173e-05
37,"{'vwap_dev_threshold': 0.0037537212238064714, 'stop_loss': 0.01160245825221643, 'take_profit': 0.01479649643004382, 'max_hold_minutes': 23, 'min_volume': 2660, 'trailing_stop': 0.008892083753778581, 'max_trades_per_day': 3}",0.00010074557209539542,0.4444444444444444,9,-1.365848733702538e-05,-1.213965449324858e-05
38,"{'vwap_dev_threshold': 0.004519272773073717, 'stop_loss': 0.012582376054017816, 'take_profit': 0.0184142826150219, 'max_hold_minutes': 44, 'min_volume': 2083, 'trailing_stop': 0.007792040095556811, 'max_trades_per_day': 4}",7.204067896978813e-05,0.2727272727272727,11,-5.179897762375333e-05,-2.82519523583102e-05
39,"{'vwap_dev_threshold': 0.003913278574155248, 'stop_loss': 0.008158059143158968, 'take_profit': 0.013046989987366097, 'max_hold_minutes': 26, 'min_volume': 3043, 'trailing_stop': 0.006034403397484966, 'max_trades_per_day': 3}",0.00010634861769351451,0.3333333333333333,9,-2.393705653924443e-05,-1.5956340577579886e-05
40,"{'vwap_dev_threshold': 0.004280647875693441, 'stop_loss': 0.014211870586216136, 'take_profit': 0.011254637229212855, 'max_hold_minutes': 22, 'min_volume': 2296, 'trailing_stop': 0.00694548995469526, 'max_trades_per_day': 3}",0.00010113668508386517,0.4444444444444444,9,5.929162522487244e-06,5.269833659239463e-06
41,"{'vwap_dev_threshold': 0.004264655781462225, 'stop_loss': 0.01443051455431339, 'take_profit': 0.011305811331497847, 'max_hold_minutes': 22, 'min_volume': 2394, 'trailing_stop': 0.006918238324172738, 'max_trades_per_day': 3}",0.00010113668508386517,0.4444444444444444,9,5.929162522487244e-06,5.269833659239463e-06
42,"{'vwap_dev_threshold': 0.004343617946849732, 'stop_loss': 0.014338066165971127, 'take_profit': 0.01175855733435422, 'max_hold_minutes': 21, 'min_volume': 2418, 'trailing_stop': 0.006973463489701169, 'max_trades_per_day': 3}",9.843955635428283e-05,0.4444444444444444,9,9.026089314782656e-06,8.022400702715461e-06
43,"{'vwap_dev_threshold': 0.004403201851371975, 'stop_loss': 0.015241317083743018, 'take_profit': 0.015315150990550787, 'max_hold_minutes': 17, 'min_volume': 2348, 'trailing_stop': 0.007027355636574986, 'max_trades_per_day': 3}",9.694110932648384e-05,0.4444444444444444,9,1.7129885231333297e-06,1.5225088570005631e-06
44,"{'vwap_dev_threshold': 0.004343331969703154, 'stop_loss': 0.014252640137662228, 'take_profit': 0.015511539436001701, 'max_hold_minutes': 17, 'min_volume': 2365, 'trailing_stop': 0.006924170014073507, 'max_trades_per_day': 3}",9.694110932648384e-05,0.4444444444444444,9,1.7129885231333297e-06,1.5225088570005631e-06
45,"{'vwap_dev_threshold': 0.00487922620342864, 'stop_loss': 0.013308944530000383, 'take_profit': 0.01312385901982443, 'max_hold_minutes': 21, 'min_volume': 1831, 'trailing_stop': 0.007679536842961568, 'max_trades_per_day': 3}",9.495149126598474e-05,0.5,8,6.652622891010973e-06,6.651991214546641e-06
46,"{'vwap_dev_threshold': 0.004951497213706717, 'stop_loss': 0.013198397525264508, 'take_profit': 0.01752014874941341, 'max_hold_minutes': 21, 'min_volume': 1814, 'trailing_stop': 0.007657012626449108, 'max_trades_per_day': 4}",6.547352787980344e-05,0.4,10,-3.988832339846945e-05,-3.1908569415372275e-05
47,"{'vwap_dev_threshold': 0.004655196675964311, 'stop_loss': 0.0143090208248408, 'take_profit': 0.013380981971726758, 'max_hold_minutes': 20, 'min_volume': 2555, 'trailing_stop': 0.007967336721333472, 'max_trades_per_day': 3}",9.644946245219036e-05,0.4444444444444444,9,2.2781560498541644e-05,2.02483228704691e-05
48,"{'vwap_dev_threshold': 0.004748699699651044, 'stop_loss': 0.01185924344271364, 'take_profit': 0.013283071382855064, 'max_hold_minutes': 15, 'min_volume': 2577, 'trailing_stop': 0.007970960984771458, 'max_trades_per_day': 3}",8.895730534811236e-05,0.5555555555555556,9,2.5978272572057177e-05,2.886217957214619e-05
49,"{'vwap_dev_threshold': 0.004733779348620657, 'stop_loss': 0.011840581332989724, 'take_profit': 0.013192974202073347, 'max_hold_minutes': 19, 'min_volume': 2555, 'trailing_stop': 0.008191086494236124, 'max_trades_per_day': 4}",5.926845684953151e-05,0.45454545454545453,11,-1.3353931102464308e-05,-1.2139217850522717e-05
50,"{'vwap_dev_threshold': 0.004704516004893203, 'stop_loss': 0.013378648476112743, 'take_profit': 0.026730449215003935, 'max_hold_minutes': 15, 'min_volume': 1788, 'trailing_stop': 0.008947144434640866, 'max_trades_per_day': 3}",9.165472537229396e-05,0.5555555555555556,9,7.547746455854286e-06,8.385616299139662e-06
51,"{'vwap_dev_threshold': 0.004754691221285731, 'stop_loss': 0.013265968760773912, 'take_profit': 0.026650107260561263, 'max_hold_minutes': 15, 'min_volume': 1710, 'trailing_stop': 0.009168613226776066, 'max_trades_per_day': 3}",8.895752730092727e-05,0.5555555555555556,9,1.0245062419167033e-05,1.1382390048607977e-05
52,"{'vwap_dev_threshold': 0.004649282258530241, 'stop_loss': 0.010047425971538397, 'take_profit': 0.026876074110200782, 'max_hold_minutes': 15, 'min_volume': 1235, 'trailing_stop': 0.00912153063367541, 'max_trades_per_day': 3}",9.165472537229396e-05,0.5555555555555556,9,7.547746455854286e-06,8.385616299139662e-06
53,"{'vwap_dev_threshold': 0.004712517354494319, 'stop_loss': 0.009831821525557113, 'take_profit': 0.026440615592346943, 'max_hold_minutes': 15, 'min_volume': 1120, 'trailing_stop': 0.009260238246633518, 'max_trades_per_day': 3}",9.165472537229396e-05,0.5555555555555556,9,7.547746455854286e-06,8.385616299139662e-06
54,"{'vwap_dev_threshold': 0.004654218368997114, 'stop_loss': 0.01138690174473942, 'take_profit': 0.029278900002343997, 'max_hold_minutes': 15, 'min_volume': 1375, 'trailing_stop': 0.008590381683022903, 'max_trades_per_day': 3}",9.165472537229396e-05,0.5555555555555556,9,7.547746455854286e-06,8.385616299139662e-06
55,"{'vwap_dev_threshold': 0.004118222095695924, 'stop_loss': 0.012841406336878568, 'take_profit': 0.03036481546518605, 'max_hold_minutes': 17, 'min_volume': 1562, 'trailing_stop': 0.009996177000270164, 'max_trades_per_day': 3}",9.694936292685709e-05,0.4444444444444444,9,-6.086818694756419e-06,-5.409980961388188e-06
56,"{'vwap_dev_threshold': 0.004823936370360293, 'stop_loss': 0.012167773055200398, 'take_profit': 0.02749836978002858, 'max_hold_minutes': 19, 'min_volume': 1095, 'trailing_stop': 0.009281642520257127, 'max_trades_per_day': 3}",9.61999562466363e-05,0.4444444444444444,9,7.71358918001108e-06,6.855864118283962e-06
57,"{'vwap_dev_threshold': 0.004596974212409164, 'stop_loss': 0.008040631626419156, 'take_profit': 0.023730340893105117, 'max_hold_minutes': 17, 'min_volume': 1740, 'trailing_stop': 0.008616748356395452, 'max_trades_per_day': 3}",0.00010040866689336054,0.3333333333333333,9,-1.057480800284983e-05,-7.049164133650407e-06
58,"{'vwap_dev_threshold': 0.0039305745358147, 'stop_loss': 0.009989555657867083, 'take_profit': 0.03072805820795724, 'max_hold_minutes': 16, 'min_volume': 2091, 'trailing_stop': 0.008021154113121296, 'max_trades_per_day': 3}",9.473020189517829e-05,0.5555555555555556,9,-1.1963317557253956e-06,-1.3291315855296023e-06
59,"{'vwap_dev_threshold': 0.0048247687484201445, 'stop_loss': 0.010869783420646284, 'take_profit': 0.024385997840759722, 'max_hold_minutes': 19, 'min_volume': 1346, 'trailing_stop': 0.008988449847621958, 'max_trades_per_day': 4}",5.657111688968143e-05,0.36363636363636365,11,-3.9485589645156044e-05,-2.8715167928180925e-05
60,"{'vwap_dev_threshold': 0.004973773643751204, 'stop_loss': 0.0136807698762621, 'take_profit': 0.02705672239357194, 'max_hold_minutes': 52, 'min_volume': 756, 'trailing_stop': 0.00951231543177958, 'max_trades_per_day': 3}",0.00010943787697436432,0.25,8,-4.663879965215289e-05,-2.331684780046716e-05
61,"{'vwap_dev_threshold': 0.004716001680524013, 'stop_loss': 0.009802711965195946, 'take_profit': 0.0262934270637166, 'max_hold_minutes': 16, 'min_volume': 1074, 'trailing_stop': 0.009168386288714385, 'max_trades_per_day': 3}",9.284852751142132e-05,0.5555555555555556,9,7.752469959476979e-06,8.613055726729628e-06
62,"{'vwap_dev_threshold': 0.004556963508953444, 'stop_loss': 0.009115229527340632, 'take_profit': 0.022983853826309537, 'max_hold_minutes': 15, 'min_volume': 1157, 'trailing_stop': 0.008503962974346394, 'max_trades_per_day': 3}",9.479744904640751e-05,0.5555555555555556,9,4.404876238741895e-06,4.8938429641234416e-06
63,"{'vwap_dev_threshold': 0.004772228450172388, 'stop_loss': 0.010442089490032653, 'take_profit': 0.028333547965125355, 'max_hold_minutes': 18, 'min_volume': 2891, 'trailing_stop': 0.009108889584672767, 'max_trades_per_day': 3}",9.365259030319923e-05,0.4444444444444444,9,1.0595817653835241e-05,9.417622513836069e-06
64,"{'vwap_dev_threshold': 0.004175346887566258, 'stop_loss': 0.0064857197996674495, 'take_profit': 0.02891706680494875, 'max_hold_minutes': 18, 'min_volume': 2872, 'trailing_stop': 0.009659345396760742, 'max_trades_per_day': 3}",0.00010392680543536303,0.3333333333333333,9,-2.3695861875073805e-05,-1.5795599493231394e-05
65,"{'vwap_dev_threshold': 0.004791136553874352, 'stop_loss': 0.01199392143554696, 'take_profit': 0.02532938226394271, 'max_hold_minutes': 18, 'min_volume': 2543, 'trailing_stop': 0.008341367551659611, 'max_trades_per_day': 3}",9.365259030319923e-05,0.4444444444444444,9,1.0595817653835241e-05,9.417622513836069e-06
66,"{'vwap_dev_threshold': 0.004811454106698582, 'stop_loss': 0.010491142442267566, 'take_profit': 0.025433315022837147, 'max_hold_minutes': 20, 'min_volume': 2596, 'trailing_stop': 0.008252461116533293, 'max_trades_per_day': 3}",9.375250502693595e-05,0.4444444444444444,9,9.74561736133068e-06,8.661958831368907e-06
67,"{'vwap_dev_threshold': 0.004475991113515655, 'stop_loss': 0.011151394688528337, 'take_profit': 0.024759993006402824, 'max_hold_minutes': 20, 'min_volume': 2872, 'trailing_stop': 0.00840322186968787, 'max_trades_per_day': 4}",6.420385787947453e-05,0.2727272727272727,11,-4.7363188687569794e-05,-2.583280788443704e-05
68,"{'vwap_dev_threshold': 0.004994968013116978, 'stop_loss': 0.010447929639513362, 'take_profit': 0.021654714494646805, 'max_hold_minutes': 26, 'min_volume': 2564, 'trailing_stop': 0.007953637322773034, 'max_trades_per_day': 3}",9.714829520357278e-05,0.5,8,1.0905882430433906e-05,1.0904822942548099e-05
69,"{'vwap_dev_threshold': 0.004958186612501799, 'stop_loss': 0.011924628097233596, 'take_profit': 0.021425275707360615, 'max_hold_minutes': 59, 'min_volume': 2781, 'trailing_stop': 0.007930881041517256, 'max_trades_per_day': 3}",9.89398122515307e-05,0.375,8,1.0275284317886358e-06,7.705700762388837e-07
70,"{'vwap_dev_threshold': 0.004025637925335235, 'stop_loss': 0.012824519718079012, 'take_profit': 0.03172551479968402, 'max_hold_minutes': 26, 'min_volume': 2138, 'trailing_stop': 0.008785897337299947, 'max_trades_per_day': 3}",0.00010184442858723785,0.4444444444444444,9,-1.193963039736979e-05,-1.0611923922252824e-05
71,"{'vwap_dev_threshold': 0.004810036103474743, 'stop_loss': 0.010361266456998749, 'take_profit': 0.0282442859758524, 'max_hold_minutes': 18, 'min_volume': 2545, 'trailing_stop': 0.007508173077391272, 'max_trades_per_day': 3}",9.473493419788786e-05,0.4444444444444444,9,8.379851808872948e-06,7.448051505922885e-06
72,"{'vwap_dev_threshold': 0.004988385022061605, 'stop_loss': 0.010726188857807288, 'take_profit': 0.025428373367665125, 'max_hold_minutes': 30, 'min_volume': 2672, 'trailing_stop': 0.008334958861277822, 'max_trades_per_day': 3}",9.864697336567883e-05,0.5,8,2.784594122752923e-06,2.7843194309706614e-06
73,"{'vwap_dev_threshold': 0.004875202844698401, 'stop_loss': 0.011382876303161331, 'take_profit': 0.0219125670358287, 'max_hold_minutes': 20, 'min_volume': 2597, 'trailing_stop': 0.007452680043562181, 'max_trades_per_day': 3}",9.483484915242098e-05,0.5,8,8.76722459778141e-06,8.766393159359195e-06
74,"{'vwap_dev_threshold': 0.004435385260133215, 'stop_loss': 0.01138442259224808, 'take_profit': 0.02176288362036006, 'max_hold_minutes': 34, 'min_volume': 2228, 'trailing_stop': 0.007398278747669571, 'max_trades_per_day': 3}",0.00010213562646011688,0.3333333333333333,9,-1.2372946594436237e-05,-8.247788583856437e-06
75,"{'vwap_dev_threshold': 0.004874977317823303, 'stop_loss': 0.015601116724548949, 'take_profit': 0.03762717776251686, 'max_hold_minutes': 23, 'min_volume': 2952, 'trailing_stop': 0.008058098409134804, 'max_trades_per_day': 3}",9.724880112130864e-05,0.5,8,4.120846349107419e-06,4.120445601740364e-06
76,"{'vwap_dev_threshold': 0.0045726037900293455, 'stop_loss': 0.012225996832657092, 'take_profit': 0.02053373529092199, 'max_hold_minutes': 31, 'min_volume': 3141, 'trailing_stop': 0.007866137079175573, 'max_trades_per_day': 3}",0.00010213497121457863,0.4444444444444444,9,1.8403561966251301e-06,1.6357050950204118e-06
77,"{'vwap_dev_threshold': 0.004254118412369659, 'stop_loss': 0.011814002329071453, 'take_profit': 0.01931188825150504, 'max_hold_minutes': 26, 'min_volume': 2556, 'trailing_stop': 0.007302378777500708, 'max_trades_per_day': 3}",0.00010213562646011688,0.4444444444444444,9,-8.476815968004003e-06,-7.534177940528643e-06
78,"{'vwap_dev_threshold': 0.004600582281948945, 'stop_loss': 0.009499206297199855, 'take_profit': 0.022962906758579545, 'max_hold_minutes': 18, 'min_volume': 1976, 'trailing_stop': 0.006644317244891219, 'max_trades_per_day': 3}",9.634153340250748e-05,0.4444444444444444,9,6.773183971942257e-06,6.0200279404554506e-06
79,"{'vwap_dev_threshold': 0.0038068017582199086, 'stop_loss': 0.00858238229807581, 'take_profit': 0.017332967743826873, 'max_hold_minutes': 22, 'min_volume': 2746, 'trailing_stop': 0.008690849322672792, 'max_trades_per_day': 3}",0.00010222729193737034,0.4444444444444444,9,-1.2322517032058609e-05,-1.0952228741788951e-05
80,"{'vwap_dev_threshold': 0.004885420473875074, 'stop_loss': 0.011203971675966432, 'take_profit': 0.022118374764172596, 'max_hold_minutes': 20, 'min_volume': 3389, 'trailing_stop': 0.007523010821952192, 'max_trades_per_day': 5}",9.71245176008903e-05,0.3076923076923077,13,-3.8465472746464606e-05,-2.3668761111372194e-05
81,"{'vwap_dev_threshold': 0.004772885844599169, 'stop_loss': 0.01037554614909959, 'take_profit': 0.028124594505302105, 'max_hold_minutes': 20, 'min_volume': 2630, 'trailing_stop': 0.008327652515322349, 'max_trades_per_day': 3}",9.375250502693595e-05,0.4444444444444444,9,9.74561736133068e-06,8.661958831368907e-06
82,"{'vwap_dev_threshold': 0.0047834418392736075, 'stop_loss': 0.012514795203501097, 'take_profit': 0.02390423413426427, 'max_hold_minutes': 25, 'min_volume': 2463, 'trailing_stop': 0.007718822960205163, 'max_trades_per_day': 3}",9.864755541934239e-05,0.4444444444444444,9,-2.177292450418175e-06,-1.935180147413785e-06
83,"{'vwap_dev_threshold': 0.004437077294078084, 'stop_loss': 0.014750305552969046, 'take_profit': 0.029474024350860155, 'max_hold_minutes': 16, 'min_volume': 2240, 'trailing_stop': 0.00810720802341083, 'max_trades_per_day': 3}",9.473020189517829e-05,0.5555555555555556,9,3.277779738074889e-06,3.641632481487259e-06
