trial_number,params,max_drawdown,win_rate,total_trades,compound_return,score
28,"{'vwap_dev_threshold': 0.002297158132944223, 'stop_loss': 0.0187044631056942, 'take_profit': 0.033746162104932656, 'max_hold_minutes': 52, 'min_volume': 3403, 'trailing_stop': 0.00437919875904089, 'max_trades_per_day': 5}",7.40609005413689e-05,0.38461538461538464,13,6.357257026178284e-05,4.889835539998425e-05
29,"{'vwap_dev_threshold': 0.0017961503588085042, 'stop_loss': 0.01875517453653661, 'take_profit': 0.032211760867323865, 'max_hold_minutes': 41, 'min_volume': 2732, 'trailing_stop': 0.0036002027288380162, 'max_trades_per_day': 3}",4.444487324193715e-05,0.4444444444444444,9,9.769221801000778e-05,8.683366763712142e-05
30,"{'vwap_dev_threshold': 0.002762950894504894, 'stop_loss': 0.01290306116846324, 'take_profit': 0.038131697632979626, 'max_hold_minutes': 57, 'min_volume': 2367, 'trailing_stop': 0.007176782592642497, 'max_trades_per_day': 5}",0.00015056629421424046,0.36363636363636365,11,-0.00012277948827261236,-8.928072859640555e-05
31,"{'vwap_dev_threshold': 0.0014118087281577135, 'stop_loss': 0.01994631542316539, 'take_profit': 0.039817881482508886, 'max_hold_minutes': 60, 'min_volume': 3018, 'trailing_stop': 0.0032422936753690387, 'max_trades_per_day': 5}",4.60882121164257e-05,0.6428571428571429,14,0.00011605545739480167,0.000149207282493768
32,"{'vwap_dev_threshold': 0.0014989190161651695, 'stop_loss': 0.019265623548270466, 'take_profit': 0.03853676055595186, 'max_hold_minutes': 60, 'min_volume': 3828, 'trailing_stop': 0.00395550347604348, 'max_trades_per_day': 5}",6.740725444536025e-05,0.42857142857142855,14,6.839199105475538e-05,5.861775509006771e-05
33,"{'vwap_dev_threshold': 0.0019363527933393008, 'stop_loss': 0.017098892823586898, 'take_profit': 0.03996989977091952, 'max_hold_minutes': 52, 'min_volume': 3485, 'trailing_stop': 0.0030312659404006614, 'max_trades_per_day': 5}",4.8312236317686415e-05,0.6428571428571429,14,0.00011953538426172997,0.00015368092616571067
34,"{'vwap_dev_threshold': 0.001895346693940451, 'stop_loss': 0.017373521499772497, 'take_profit': 0.03570619124627109, 'max_hold_minutes': 52, 'min_volume': 4103, 'trailing_stop': 0.0035695482915924937, 'max_trades_per_day': 4}",2.5111057869109197e-05,0.5454545454545454,11,1.739747869338123e-05,1.897859108104034e-05
35,"{'vwap_dev_threshold': 0.001226268726179897, 'stop_loss': 0.016060631891171927, 'take_profit': 0.02078461426570768, 'max_hold_minutes': 56, 'min_volume': 3944, 'trailing_stop': 0.0045075924729374665, 'max_trades_per_day': 5}",6.934043961937894e-05,0.46153846153846156,13,8.774540705972288e-05,8.099014408119025e-05
36,"{'vwap_dev_threshold': 0.0023623931284913286, 'stop_loss': 0.016995628532357924, 'take_profit': 0.017309707330579283, 'max_hold_minutes': 53, 'min_volume': 3530, 'trailing_stop': 0.0038975465070315452, 'max_trades_per_day': 2}",3.647048398668696e-05,0.3333333333333333,6,-1.516858597216801e-05,-1.0112021844330807e-05
37,"{'vwap_dev_threshold': 0.003343191343135462, 'stop_loss': 0.005204036980018662, 'take_profit': 0.036745264720189415, 'max_hold_minutes': 46, 'min_volume': 4343, 'trailing_stop': 0.008417788111417777, 'max_trades_per_day': 4}",5.02084200068245e-05,0.4444444444444444,9,-2.24744925991582e-05,-1.9976323724794966e-05
38,"{'vwap_dev_threshold': 0.003868297869727835, 'stop_loss': 0.018263928465763375, 'take_profit': 0.03114357154479669, 'max_hold_minutes': 58, 'min_volume': 2562, 'trailing_stop': 0.0033276794036177443, 'max_trades_per_day': 5}",3.556219733379583e-05,0.6923076923076923,13,0.00011649942974830252,0.00016130116630051275
39,"{'vwap_dev_threshold': 0.004029613629327886, 'stop_loss': 0.01492414465031422, 'take_profit': 0.03163480600283714, 'max_hold_minutes': 28, 'min_volume': 2523, 'trailing_stop': 0.004835233841772155, 'max_trades_per_day': 4}",2.4001193925265026e-05,0.4,10,1.541389107585528e-05,1.2330816899253141e-05
40,"{'vwap_dev_threshold': 0.003798490266211362, 'stop_loss': 0.015648596443424336, 'take_profit': 0.025690871075827133, 'max_hold_minutes': 47, 'min_volume': 2955, 'trailing_stop': 0.006121378098544161, 'max_trades_per_day': 5}",5.2524016608371715e-05,0.3076923076923077,13,9.903060618764517e-05,6.093871058611756e-05
41,"{'vwap_dev_threshold': 0.004660572143490822, 'stop_loss': 0.018488318112282527, 'take_profit': 0.03026888058796102, 'max_hold_minutes': 58, 'min_volume': 3342, 'trailing_stop': 0.003317220444552361, 'max_trades_per_day': 5}",3.380018815925588e-05,0.6666666666666666,12,2.305380518883096e-05,3.073736795450371e-05
42,"{'vwap_dev_threshold': 0.0031916365305937715, 'stop_loss': 0.017974490486782676, 'take_profit': 0.034099413651879344, 'max_hold_minutes': 58, 'min_volume': 2101, 'trailing_stop': 0.003300026526332204, 'max_trades_per_day': 5}",3.765907955451898e-05,0.6153846153846154,13,0.00011870622520730316,0.0001460944674955378
43,"{'vwap_dev_threshold': 0.0020322751133795666, 'stop_loss': 0.019167269247106915, 'take_profit': 0.038430513490970486, 'max_hold_minutes': 55, 'min_volume': 3068, 'trailing_stop': 0.0037577461339908724, 'max_trades_per_day': 5}",6.160212754964185e-05,0.42857142857142855,14,6.16428876986228e-05,5.283350602765051e-05
44,"{'vwap_dev_threshold': 0.003656529781562787, 'stop_loss': 0.009452485110483192, 'take_profit': 0.036295888961058675, 'max_hold_minutes': 51, 'min_volume': 3406, 'trailing_stop': 0.004088692501409319, 'max_trades_per_day': 5}",4.5423302042046175e-05,0.46153846153846156,13,0.00010459511669100558,9.654495289424124e-05
45,"{'vwap_dev_threshold': 0.004369235487731235, 'stop_loss': 0.0120993236856578, 'take_profit': 0.038475022788295725, 'max_hold_minutes': 58, 'min_volume': 2685, 'trailing_stop': 0.003274733022386282, 'max_trades_per_day': 5}",2.604422206680216e-05,0.6923076923076923,13,0.00014775262881269995,0.00020457523482981813
46,"{'vwap_dev_threshold': 0.004430871850658943, 'stop_loss': 0.012282418818297823, 'take_profit': 0.038341415418180945, 'max_hold_minutes': 39, 'min_volume': 2545, 'trailing_stop': 0.003321907306758857, 'max_trades_per_day': 4}",1.627643383519639e-05,0.8,10,5.723368998117968e-05,9.15724134732985e-05
47,"{'vwap_dev_threshold': 0.004298073470321872, 'stop_loss': 0.011626273466227355, 'take_profit': 0.028054526079321115, 'max_hold_minutes': 54, 'min_volume': 1801, 'trailing_stop': 0.004249727868380966, 'max_trades_per_day': 3}",3.400914855911296e-05,0.5,8,0.00012926995617918696,0.00012926555981804304
48,"{'vwap_dev_threshold': 0.004054941898577911, 'stop_loss': 0.010641299650668564, 'take_profit': 0.02276843241570653, 'max_hold_minutes': 58, 'min_volume': 2406, 'trailing_stop': 0.006851962729076616, 'max_trades_per_day': 5}",5.945995693646222e-05,0.2727272727272727,11,-2.9684986864588823e-05,-1.6190848252662653e-05
49,"{'vwap_dev_threshold': 0.0047232629464546375, 'stop_loss': 0.008473828672058988, 'take_profit': 0.031124710575448265, 'max_hold_minutes': 35, 'min_volume': 1121, 'trailing_stop': 0.0030017954380658378, 'max_trades_per_day': 5}",3.420222814861208e-05,0.6666666666666666,12,3.500955409859504e-05,4.6677808925117836e-05
50,"{'vwap_dev_threshold': 0.00438371732576405, 'stop_loss': 0.012365875551341292, 'take_profit': 0.0345141415622066, 'max_hold_minutes': 54, 'min_volume': 2230, 'trailing_stop': 0.004799419778208862, 'max_trades_per_day': 5}",4.639383658737964e-05,0.3333333333333333,12,-1.0209075642429928e-05,-6.8057346694952434e-06
51,"{'vwap_dev_threshold': 0.0016724071934036086, 'stop_loss': 0.019190082261129306, 'take_profit': 0.03900734145306526, 'max_hold_minutes': 59, 'min_volume': 2755, 'trailing_stop': 0.0033367921704100453, 'max_trades_per_day': 5}",4.60880509892686e-05,0.6428571428571429,14,0.0001195516054517607,0.00015370212285163647
52,"{'vwap_dev_threshold': 0.0015958403644565958, 'stop_loss': 0.019415609990139374, 'take_profit': 0.038975856396000264, 'max_hold_minutes': 58, 'min_volume': 2760, 'trailing_stop': 0.0037198261847722503, 'max_trades_per_day': 5}",5.359951754584943e-05,0.5,14,8.09571314832798e-05,8.09527922200904e-05
53,"{'vwap_dev_threshold': 0.0038127701413461293, 'stop_loss': 0.0180036369848627, 'take_profit': 0.03739271900140787, 'max_hold_minutes': 55, 'min_volume': 2996, 'trailing_stop': 0.003383533216852784, 'max_trades_per_day': 5}",3.5562378429409035e-05,0.5384615384615384,13,9.356713268013532e-05,0.00010076102099576626
54,"{'vwap_dev_threshold': 0.004869883842215763, 'stop_loss': 0.017336332376878785, 'take_profit': 0.03582239220577896, 'max_hold_minutes': 59, 'min_volume': 2678, 'trailing_stop': 0.0034566597542592986, 'max_trades_per_day': 5}",3.428806221295546e-05,0.5833333333333334,12,-2.561579425810682e-07,-2.988406859918627e-07
55,"{'vwap_dev_threshold': 0.001251819078656438, 'stop_loss': 0.01967151995163592, 'take_profit': 0.03970194116304337, 'max_hold_minutes': 56, 'min_volume': 2124, 'trailing_stop': 0.0038197252312100025, 'max_trades_per_day': 5}",6.35825083978678e-05,0.5,14,6.91640138446317e-05,6.91596162231406e-05
56,"{'vwap_dev_threshold': 0.001986346006373124, 'stop_loss': 0.01349396106560505, 'take_profit': 0.037868215426065235, 'max_hold_minutes': 52, 'min_volume': 3159, 'trailing_stop': 0.003195108131952145, 'max_trades_per_day': 5}",4.478674639442216e-05,0.6428571428571429,14,0.00012421552603239107,0.00015969852362973652
57,"{'vwap_dev_threshold': 0.002671176068017066, 'stop_loss': 0.013201024078370536, 'take_profit': 0.037473549880095415, 'max_hold_minutes': 49, 'min_volume': 3514, 'trailing_stop': 0.004140386896442775, 'max_trades_per_day': 5}",6.029835003932087e-05,0.38461538461538464,13,7.973471213379183e-05,6.133069558631485e-05
58,"{'vwap_dev_threshold': 0.00422361080153066, 'stop_loss': 0.014799083781585348, 'take_profit': 0.029139782840285428, 'max_hold_minutes': 44, 'min_volume': 2542, 'trailing_stop': 0.003240269573597591, 'max_trades_per_day': 2}",1.4833604009763804e-05,0.8,5,2.395932902326824e-05,3.833435779211067e-05
59,"{'vwap_dev_threshold': 0.0021774342232916038, 'stop_loss': 0.011574136143865392, 'take_profit': 0.033258483530375874, 'max_hold_minutes': 52, 'min_volume': 2875, 'trailing_stop': 0.0036923529269298912, 'max_trades_per_day': 4}",3.9477174197471614e-05,0.45454545454545453,11,-1.1514969476638995e-05,-1.0467740816530077e-05
60,"{'vwap_dev_threshold': 0.0019503446025456953, 'stop_loss': 0.009237893463542628, 'take_profit': 0.035926695908989656, 'max_hold_minutes': 50, 'min_volume': 3162, 'trailing_stop': 0.009132194391899473, 'max_trades_per_day': 5}",0.00013525308568836374,0.25,8,-0.00011484497269185709,-5.741471977746235e-05
61,"{'vwap_dev_threshold': 0.001725284955178877, 'stop_loss': 0.01847637478235858, 'take_profit': 0.038758225755081345, 'max_hold_minutes': 56, 'min_volume': 3752, 'trailing_stop': 0.0030897644369802667, 'max_trades_per_day': 5}",4.8312318540555736e-05,0.6428571428571429,14,0.00011783343637802822,0.0001514928131633767
62,"{'vwap_dev_threshold': 0.0019402207686332778, 'stop_loss': 0.014177105708374113, 'take_profit': 0.03985337490099886, 'max_hold_minutes': 59, 'min_volume': 3226, 'trailing_stop': 0.0030020486786188345, 'max_trades_per_day': 5}",4.8312236317686415e-05,0.6428571428571429,14,0.0001194353562742155,0.0001535523249665038
63,"{'vwap_dev_threshold': 0.0023958408149482163, 'stop_loss': 0.01405029702826317, 'take_profit': 0.03759562258947731, 'max_hold_minutes': 59, 'min_volume': 3277, 'trailing_stop': 0.0034548516162440533, 'max_trades_per_day': 5}",5.2604732568355634e-05,0.5,14,9.47867095083827e-05,9.478172327887798e-05
64,"{'vwap_dev_threshold': 0.0021255179378884036, 'stop_loss': 0.011968436350639225, 'take_profit': 0.03496762963756197, 'max_hold_minutes': 59, 'min_volume': 3514, 'trailing_stop': 0.00319978655041879, 'max_trades_per_day': 5}",5.2635379005127805e-05,0.5714285714285714,14,0.00010646188092294438,0.00012166431687027703
65,"{'vwap_dev_threshold': 0.0014141171524536056, 'stop_loss': 0.010802874131209877, 'take_profit': 0.03896474860860169, 'max_hold_minutes': 54, 'min_volume': 3894, 'trailing_stop': 0.0039718534110097, 'max_trades_per_day': 5}",6.740725444536025e-05,0.42857142857142855,14,6.81418181939886e-05,5.840333566380963e-05
66,"{'vwap_dev_threshold': 0.0016943210200092759, 'stop_loss': 0.01288629410000106, 'take_profit': 0.02656007128001846, 'max_hold_minutes': 57, 'min_volume': 3105, 'trailing_stop': 0.003021577758086036, 'max_trades_per_day': 5}",4.831226774846704e-05,0.6428571428571429,14,0.00011888479180322926,0.00015284449055486115
67,"{'vwap_dev_threshold': 0.0019210412418247777, 'stop_loss': 0.013600684963330207, 'take_profit': 0.03661564335902792, 'max_hold_minutes': 60, 'min_volume': 2847, 'trailing_stop': 0.0035616651814458855, 'max_trades_per_day': 5}",4.5204521560073704e-05,0.5714285714285714,14,0.00011321365878219899,0.00012938118972905105
68,"{'vwap_dev_threshold': 0.00454766141469114, 'stop_loss': 0.014361555095506379, 'take_profit': 0.03812321944648471, 'max_hold_minutes': 19, 'min_volume': 4020, 'trailing_stop': 0.004288769002177369, 'max_trades_per_day': 5}",3.3800567982777505e-05,0.5,12,7.471243790165574e-06,7.470991257881929e-06
