Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2025-05-06 13:30:00+00:00,559.1799926757812,559.5800170898438,559.1500244140625,559.5800170898438,0
2025-05-06 13:45:00+00:00,557.4000244140625,559.760009765625,556.9749755859375,559.239990234375,2219768
2025-05-06 14:00:00+00:00,558.7703247070312,559.27001953125,557.0900268554688,557.4000244140625,1677430
2025-05-06 14:15:00+00:00,560.6199951171875,560.9000244140625,558.7999877929688,558.7999877929688,1932946
2025-05-06 14:30:00+00:00,560.6799926757812,561.3300170898438,560.3699951171875,560.5900268554688,1183674
2025-05-06 14:45:00+00:00,560.75,561.4099731445312,560.3397827148438,560.9852905273438,1018763
2025-05-06 15:00:00+00:00,560.9299926757812,561.3300170898438,560.47998046875,560.75,1101858
2025-05-06 15:15:00+00:00,561.6500244140625,561.8200073242188,560.6699829101562,560.9600219726562,957329
2025-05-06 15:30:00+00:00,560.7449951171875,561.9400024414062,560.6099853515625,561.4151000976562,15453526
2025-05-06 15:45:00+00:00,560.3699951171875,561.0791015625,560.1900024414062,560.760009765625,700916
2025-05-06 16:00:00+00:00,562.9400024414062,563.3475952148438,560.1400146484375,560.375,2283689
2025-05-06 16:15:00+00:00,560.589599609375,563.0,560.22998046875,562.9600219726562,2090940
2025-05-06 16:30:00+00:00,560.1400146484375,561.4600219726562,559.969970703125,560.5499877929688,934726
2025-05-06 16:45:00+00:00,559.2100219726562,560.25,559.1204223632812,560.1599731445312,896440
2025-05-06 17:00:00+00:00,560.2100219726562,560.52001953125,559.1900024414062,559.239990234375,1146562
2025-05-06 17:15:00+00:00,559.719970703125,560.5899047851562,559.239990234375,560.22998046875,736923
2025-05-06 17:30:00+00:00,558.625,560.1500244140625,558.469970703125,559.6798706054688,858806
2025-05-06 17:45:00+00:00,558.4400024414062,558.9199829101562,558.3200073242188,558.5800170898438,1084962
2025-05-06 18:00:00+00:00,559.030029296875,559.7100219726562,558.4299926757812,558.4400024414062,1418830
2025-05-06 18:15:00+00:00,560.489990234375,560.510009765625,559.030029296875,559.0349731445312,952559
2025-05-06 18:30:00+00:00,560.27880859375,560.7999877929688,560.040283203125,560.4614868164062,1149939
