Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2025-05-06 13:30:00+00:00,111.50990295410156,112.0,111.4800033569336,111.8550033569336,0
2025-05-06 13:45:00+00:00,111.0999984741211,111.8499984741211,110.8219985961914,111.51000213623047,8980402
2025-05-06 14:00:00+00:00,111.91510009765625,112.12999725341797,110.92030334472656,111.11000061035156,8690386
2025-05-06 14:15:00+00:00,112.65499877929688,112.97000122070312,111.79000091552734,111.91500091552734,9078571
2025-05-06 14:30:00+00:00,113.03500366210938,113.2300033569336,112.58999633789062,112.6500015258789,6565996
2025-05-06 14:45:00+00:00,112.71499633789062,113.25,112.69999694824219,113.05000305175781,4683595
2025-05-06 15:00:00+00:00,112.69000244140625,112.94999694824219,112.5636978149414,112.70999908447266,3675072
2025-05-06 15:15:00+00:00,113.06999969482422,113.12999725341797,112.58000183105469,112.70999908447266,3558931
2025-05-06 15:30:00+00:00,112.81500244140625,113.16000366210938,112.76000213623047,113.06500244140625,2978898
2025-05-06 15:45:00+00:00,112.7300033569336,112.94000244140625,112.62999725341797,112.81490325927734,3123052
2025-05-06 16:00:00+00:00,113.67970275878906,113.79000091552734,112.5999984741211,112.72000122070312,4434863
2025-05-06 16:15:00+00:00,113.01789855957031,113.69000244140625,112.83000183105469,113.69000244140625,4620846
2025-05-06 16:30:00+00:00,113.01000213623047,113.4000015258789,112.93000030517578,113.01010131835938,3705166
2025-05-06 16:45:00+00:00,112.62999725341797,113.05000305175781,112.62000274658203,113.01000213623047,3658810
2025-05-06 17:00:00+00:00,112.96499633789062,113.11499786376953,112.61000061035156,112.62999725341797,3207254
2025-05-06 17:15:00+00:00,112.91999816894531,113.12000274658203,112.66999816894531,112.97000122070312,2640638
2025-05-06 17:30:00+00:00,112.79000091552734,113.0999984741211,112.72000122070312,112.93000030517578,2392358
2025-05-06 17:45:00+00:00,112.875,113.07649993896484,112.73470306396484,112.79000091552734,2645416
2025-05-06 18:00:00+00:00,113.23500061035156,113.30500030517578,112.87999725341797,112.87999725341797,2868149
2025-05-06 18:15:00+00:00,113.68000030517578,113.77999877929688,113.2300033569336,113.2313003540039,3989393
2025-05-06 18:30:00+00:00,113.625,113.87999725341797,113.55999755859375,113.66999816894531,3803785
2025-05-06 18:45:00+00:00,114.05010223388672,114.12000274658203,113.58000183105469,113.62000274658203,4736324
2025-05-06 19:00:00+00:00,114.07099914550781,114.0999984741211,113.77999877929688,114.05000305175781,3250713
2025-05-06 19:15:00+00:00,114.2300033569336,114.30000305175781,113.98999786376953,114.07550048828125,4294511
2025-05-06 19:30:00+00:00,114.67500305175781,114.69000244140625,114.16500091552734,114.23139953613281,5041188
2025-05-06 19:45:00+00:00,113.44499969482422,114.73999786376953,113.37999725341797,114.67500305175781,10934617
2025-05-07 13:30:00+00:00,113.1449966430664,113.41999816894531,112.61499786376953,113.04499816894531,18065567
2025-05-07 13:45:00+00:00,113.26000213623047,113.5250015258789,112.7699966430664,113.1449966430664,7783895
2025-05-07 14:00:00+00:00,113.42500305175781,113.6500015258789,113.03009796142578,113.2699966430664,5526327
2025-05-07 14:15:00+00:00,113.48030090332031,113.5199966430664,113.1447982788086,113.42500305175781,4954750
2025-05-07 14:30:00+00:00,113.45999908447266,113.66999816894531,113.33999633789062,113.4800033569336,4345162
2025-05-07 14:45:00+00:00,113.1802978515625,113.5,112.94999694824219,113.45020294189453,4813176
2025-05-07 15:00:00+00:00,113.13999938964844,113.4198989868164,112.93009948730469,113.18000030517578,3902574
2025-05-07 15:15:00+00:00,113.29499816894531,113.5,113.125,113.1449966430664,3184762
2025-05-07 15:30:00+00:00,114.0198974609375,114.04000091552734,113.2300033569336,113.29000091552734,4691782
2025-05-07 15:45:00+00:00,114.01000213623047,114.22000122070312,113.69999694824219,114.02369689941406,4771384
2025-05-07 16:00:00+00:00,113.875,114.00499725341797,113.81999969482422,114.0,2492393
2025-05-07 16:15:00+00:00,113.67990112304688,113.88999938964844,113.5,113.877197265625,3118781
2025-05-07 16:30:00+00:00,113.91000366210938,113.98999786376953,113.59490203857422,113.68000030517578,2624593
2025-05-07 16:45:00+00:00,113.92980194091797,114.0999984741211,113.76000213623047,113.90499877929688,2388351
2025-05-07 17:00:00+00:00,114.05999755859375,114.12999725341797,113.80999755859375,113.91999816894531,2489175
2025-05-07 17:15:00+00:00,113.94499969482422,114.06999969482422,113.7750015258789,114.05999755859375,2333728
2025-05-07 17:30:00+00:00,113.58540344238281,114.0,113.58000183105469,113.94999694824219,3405301
2025-05-07 17:45:00+00:00,113.33499908447266,113.7699966430664,113.1500015258789,113.58499908447266,4264629
2025-05-07 18:00:00+00:00,112.69000244140625,113.75,112.51000213623047,113.33000183105469,7550239
2025-05-07 18:15:00+00:00,113.0000991821289,113.08000183105469,112.28179931640625,112.68499755859375,5338665
2025-05-07 18:30:00+00:00,113.33999633789062,113.54000091552734,112.80010223388672,112.99500274658203,5294092
2025-05-07 18:45:00+00:00,113.76000213623047,113.82499694824219,112.7699966430664,113.33999633789062,5245042
2025-05-07 19:00:00+00:00,113.68499755859375,113.87999725341797,113.44000244140625,113.75,4394003
