datetime,close,high,low,open,volume
2025-05-06 14:00:00,480.064514,480.709991,478.200012,478.660004,1385017
2025-05-06 14:15:00,482.054993,482.290009,480.100006,480.100006,1684708
2025-05-06 14:30:00,482.279999,482.584991,481.600006,482.035004,783777
2025-05-06 14:45:00,482.153687,482.920013,481.799988,482.309998,807919
2025-05-06 15:00:00,482.320007,482.799988,481.750000,482.209991,710180
2025-05-06 15:15:00,483.040009,483.130005,482.049988,482.319092,562518
2025-05-06 15:30:00,482.230011,483.290009,482.079987,483.019989,1408737
2025-05-06 15:45:00,481.929993,482.489990,481.705292,482.205902,680168
2025-05-06 16:00:00,484.549988,485.049988,481.615295,481.950012,1426337
2025-05-06 16:15:00,482.199890,484.609985,481.859985,484.609985,1787897
2025-05-06 16:30:00,481.970001,483.119995,481.850006,482.140015,755343
2025-05-06 16:45:00,481.160004,482.170013,481.059998,482.000000,1081781
2025-05-06 17:00:00,482.053802,482.480011,481.214996,481.214996,733222
2025-05-06 17:15:00,481.589996,482.419891,481.141998,482.059998,566701
2025-05-06 17:30:00,480.739594,482.179993,480.600006,481.640015,839060
2025-05-06 17:45:00,480.725006,481.125702,480.540009,480.750000,644253
2025-05-06 18:00:00,481.309998,481.940002,480.769989,480.790009,805609
2025-05-06 18:15:00,482.730011,482.839905,481.339996,481.339996,763198
2025-05-06 18:30:00,482.510010,483.010010,482.320007,482.660004,806568
2025-05-06 18:45:00,483.320007,483.339996,482.170013,482.500000,737871
2025-05-06 19:00:00,483.019989,483.429993,482.380005,483.309998,838219
2025-05-06 19:15:00,483.200012,483.309509,482.579987,483.040009,636794
2025-05-06 19:30:00,483.538391,483.689911,482.950012,483.149994,777671
2025-05-06 19:45:00,481.390015,483.799988,481.309998,483.519989,2444977
2025-05-07 13:30:00,482.760010,482.940002,481.299988,482.109985,3371273
2025-05-07 13:45:00,483.014404,483.179901,481.195007,482.739990,1350005
2025-05-07 14:00:00,483.250000,483.429993,482.369995,483.059998,928548
2025-05-07 14:15:00,483.878113,484.000000,482.829987,483.255005,627709
2025-05-07 14:30:00,483.559998,483.985199,483.380005,483.880005,576386
2025-05-07 14:45:00,480.784302,483.640015,480.450012,483.510010,1728070
2025-05-07 15:00:00,479.779999,480.880005,479.459991,480.750000,1412338
2025-05-07 15:15:00,480.010101,480.799988,479.670013,479.779999,956352
2025-05-07 15:30:00,480.885010,480.989990,479.489990,479.989990,919352
2025-05-07 15:45:00,480.869995,481.049988,479.420013,480.910004,875924
2025-05-07 16:00:00,480.714996,481.049896,480.190094,480.769989,692983
2025-05-07 16:15:00,480.000000,481.049988,479.940002,480.724396,469998
2025-05-07 16:30:00,481.364990,481.380005,479.859985,480.000000,569306
2025-05-07 16:45:00,481.989990,482.185608,481.170013,481.364990,789412
2025-05-07 17:00:00,482.590302,482.679993,481.869995,482.040009,370113
2025-05-07 17:15:00,482.089996,482.619202,481.630005,482.619202,478165
2025-05-07 17:30:00,481.121185,482.230011,481.089996,482.040009,336311
2025-05-07 17:45:00,480.100006,481.670013,479.797211,481.077789,1425737
2025-05-07 18:00:00,477.559906,481.309998,476.960999,480.190002,2078276
2025-05-07 18:15:00,479.040009,479.410004,476.782013,477.459991,1224309
2025-05-07 18:30:00,480.429993,481.079987,478.470001,479.000000,1505782
2025-05-07 18:45:00,481.730011,482.140015,478.350006,480.459991,1989037
2025-05-07 19:00:00,481.149902,481.880005,480.329987,481.700012,950742
2025-05-07 19:15:00,479.065002,481.470001,478.850006,481.140015,809427
2025-05-07 19:30:00,484.149994,485.799988,478.850006,479.029999,4155445
2025-05-07 19:45:00,483.339996,485.250000,480.649994,484.140015,5040495
2025-05-08 13:30:00,487.589996,488.730011,486.929993,488.540009,3866574
2025-05-08 13:45:00,486.809998,487.605011,486.075012,487.605011,1712177
2025-05-08 14:00:00,485.689911,487.600006,485.239990,486.799988,2010983
2025-05-08 14:15:00,486.795013,487.000000,485.575012,485.720001,1247767
2025-05-08 14:30:00,486.390015,487.440002,485.575012,486.820007,1789586
2025-05-08 14:45:00,485.068604,486.739014,484.170013,486.384888,1350983
2025-05-08 15:00:00,486.679993,486.760010,484.500000,484.950012,1060554
2025-05-08 15:15:00,488.725006,489.521606,486.519989,486.640015,2180191
2025-05-08 15:30:00,491.600006,491.924988,488.049988,488.720093,2781986
2025-05-08 15:45:00,491.130005,492.170013,490.731415,491.640015,2507554
2025-05-08 16:00:00,491.934998,492.109985,491.045013,491.119995,1553450
2025-05-08 16:15:00,491.381012,492.410004,491.329987,491.959991,1063529
2025-05-08 16:30:00,492.250000,492.359985,491.239990,491.394897,807618
2025-05-08 16:45:00,492.549988,492.700012,491.975006,492.239990,937864
2025-05-08 17:00:00,491.779999,492.640015,491.600006,492.542694,874124
2025-05-08 17:15:00,491.809998,492.070007,491.399994,491.779999,665935
2025-05-08 17:30:00,491.300110,491.950012,490.929993,491.800690,706838
2025-05-08 17:45:00,490.600006,491.640015,490.529999,491.369904,749512
2025-05-08 18:00:00,491.088989,491.220001,490.230011,490.579987,911218
2025-05-08 18:15:00,491.020203,491.519989,490.920013,491.059906,666296
2025-05-08 18:30:00,492.114990,492.230011,491.010010,491.019989,955079
2025-05-08 18:45:00,491.436188,492.119995,491.380005,492.084991,540681
2025-05-08 19:00:00,491.260010,491.628998,490.959991,491.380005,625064
2025-05-08 19:15:00,492.279999,492.559998,491.010010,491.230011,1419674
2025-05-08 19:30:00,490.720001,492.359985,490.622009,492.299988,1040629
2025-05-08 19:45:00,488.239990,490.700012,487.989990,490.660004,3224103
2025-05-09 13:30:00,490.239990,491.540009,490.109985,490.279999,3130089
2025-05-09 13:45:00,490.910004,491.070007,489.720001,490.250000,984374
2025-05-09 14:00:00,490.880005,491.399994,490.399994,490.859985,866503
2025-05-09 14:15:00,488.000092,490.908997,487.510101,490.859985,1329047
2025-05-09 14:30:00,487.429993,488.429901,486.209991,488.040009,2096362
2025-05-09 14:45:00,488.200012,488.570007,487.045013,487.440002,1324411
2025-05-09 15:00:00,488.470001,489.000000,487.829987,488.200012,1218177
2025-05-09 15:15:00,487.989990,488.909912,487.410095,488.489990,621464
2025-05-09 15:30:00,487.959991,488.459900,487.269989,488.000000,1054976
2025-05-09 15:45:00,488.820099,488.878998,487.809998,487.959991,700066
2025-05-09 16:00:00,487.420013,488.959991,486.630005,488.910004,870836
2025-05-09 16:15:00,487.189911,487.820007,487.050110,487.440002,418082
2025-05-09 16:30:00,487.390015,487.964996,486.980988,487.200012,840479
2025-05-09 16:45:00,486.895599,487.450012,486.540009,487.350006,965847
2025-05-09 17:00:00,486.799988,487.559998,486.559814,486.869995,585190
