entry_time,exit_time,entry_price,exit_price,position,pnl,pnl_pct,exit_reason,symbol
2025-04-16 12:59:00,2025-04-16 13:42:00,199.4,199.05,50,-17.499999999999716,-0.001755265797392148,max_hold_time,AAPL
2025-04-16 13:43:00,2025-04-16 13:50:00,198.74,197.5107,50,-61.46499999999975,-0.006185468451242804,stop_loss,AAPL
2025-04-16 13:50:00,2025-04-16 14:14:00,197.5107,196.305,50,-60.285000000000366,-0.006104479402888083,stop_loss,AAPL
2025-04-17 08:00:00,2025-04-17 08:44:00,196.81,196.7,-50,5.500000000000682,0.0005589146892943125,max_hold_time,AAPL
2025-04-17 08:44:00,2025-04-17 09:27:00,196.7,196.4,-50,14.999999999999147,0.0015251652262327554,max_hold_time,AAPL
2025-04-17 11:12:00,2025-04-17 11:55:00,195.24,195.99,51,38.25,0.0038414259373079286,max_hold_time,AAPL
2025-04-21 08:00:00,2025-04-21 08:44:00,194.53,194.1,51,-21.930000000000348,-0.002210455970801454,max_hold_time,AAPL
2025-04-21 08:44:00,2025-04-21 09:27:00,194.1,193.96,51,-7.139999999999304,-0.0007212776919113157,max_hold_time,AAPL
2025-04-21 09:27:00,2025-04-21 10:10:00,193.96,194.3,51,17.340000000000174,0.0017529387502578026,max_hold_time,AAPL
2025-04-22 12:04:00,2025-04-22 12:47:00,194.4,194.86,51,23.460000000000406,0.0023662551440329625,max_hold_time,AAPL
2025-04-22 13:28:00,2025-04-22 13:33:00,195.95,197.165,-50,-60.75000000000017,-0.006200561367695858,stop_loss,AAPL
2025-04-22 13:33:00,2025-04-22 14:04:00,197.165,198.475,-50,-65.50000000000011,-0.006644181269495105,stop_loss,AAPL
2025-04-23 08:00:00,2025-04-23 08:43:00,204.62,205.33,-48,-34.08000000000038,-0.0034698465448148173,max_hold_time,AAPL
2025-04-23 08:43:00,2025-04-23 09:26:00,205.33,205.52,-48,-9.11999999999989,-0.0009253396970729933,max_hold_time,AAPL
2025-04-23 09:26:00,2025-04-23 10:09:00,205.52,205.34,-48,8.640000000000327,0.0008758271701051324,max_hold_time,AAPL
2025-04-24 08:00:00,2025-04-24 08:43:00,202.89,201.73,-49,56.83999999999983,0.005717383804031725,max_hold_time,AAPL
2025-04-24 08:43:00,2025-04-24 09:26:00,201.73,202.17,-49,-21.55999999999989,-0.0021811331978386843,max_hold_time,AAPL
2025-04-24 09:26:00,2025-04-24 10:09:00,202.17,202.41,-49,-11.760000000000446,-0.0011871197507048975,max_hold_time,AAPL
2025-04-25 08:00:00,2025-04-25 08:45:00,208.34,207.79,-47,25.850000000000534,0.002639915522703328,max_hold_time,AAPL
2025-04-25 08:45:00,2025-04-25 09:28:00,207.79,207.61,-48,8.639999999998963,0.0008662592040039386,max_hold_time,AAPL
2025-04-25 09:28:00,2025-04-25 10:11:00,207.61,207.16,-48,21.60000000000082,0.0021675256490535956,max_hold_time,AAPL
2025-04-28 08:00:00,2025-04-28 08:43:00,208.57,208.59,-47,-0.9400000000004809,-9.589106774708842e-05,max_hold_time,AAPL
2025-04-28 08:43:00,2025-04-28 09:27:00,208.59,209.3,-47,-33.370000000000374,-0.003403806510379251,max_hold_time,AAPL
2025-04-28 09:27:00,2025-04-28 10:14:00,209.3,209.59,-47,-13.629999999999626,-0.001385570950788304,max_hold_time,AAPL
2025-04-29 08:00:00,2025-04-29 08:46:00,210.7,210.97,-47,-12.690000000000481,-0.001281442809682061,max_hold_time,AAPL
2025-04-29 08:46:00,2025-04-29 09:29:00,210.97,210.84,-47,6.109999999999786,0.0006162013556429609,max_hold_time,AAPL
2025-04-29 09:29:00,2025-04-29 10:14:00,210.84,210.8,-47,1.879999999999626,0.00018971732119138702,max_hold_time,AAPL
2025-04-30 08:00:00,2025-04-30 08:46:00,210.78,210.68,-47,4.699999999999733,0.0004744283138817455,max_hold_time,AAPL
2025-04-30 08:46:00,2025-04-30 09:32:00,210.68,210.91,-47,-10.809999999999519,-0.0010917030567685103,max_hold_time,AAPL
2025-04-30 09:32:00,2025-04-30 10:18:00,210.91,210.6,-47,14.570000000000107,0.0014698212507704817,max_hold_time,AAPL
2025-05-01 08:00:00,2025-05-01 08:44:00,209.36,209.22,-47,6.580000000000695,0.0006687046236148967,max_hold_time,AAPL
2025-05-01 08:44:00,2025-05-01 09:28:00,209.22,210.17,-47,-44.649999999999466,-0.004540674887677988,max_hold_time,AAPL
2025-05-01 09:28:00,2025-05-01 10:11:00,210.17,210.17,-47,-0.0,0.0,max_hold_time,AAPL
2025-05-02 08:00:00,2025-05-02 08:43:00,207.01,207.55,-48,-25.920000000000982,-0.0026085696343172817,max_hold_time,AAPL
2025-05-02 08:43:00,2025-05-02 09:26:00,207.55,206.91,-48,30.72000000000071,0.0030835943146230536,max_hold_time,AAPL
2025-05-02 09:26:00,2025-05-02 10:09:00,206.91,207.04,-48,-6.239999999999782,-0.0006282924943211805,max_hold_time,AAPL
2025-05-05 08:34:00,2025-05-05 09:17:00,203.42,203.57,49,7.3500000000002785,0.0007373906203913366,max_hold_time,AAPL
2025-05-05 10:30:00,2025-05-05 11:13:00,203.36,203.31,49,-2.450000000000557,-0.00024586939417786864,max_hold_time,AAPL
2025-05-05 11:13:00,2025-05-05 11:56:00,203.31,202.96,49,-17.14999999999972,-0.0017215090256258636,max_hold_time,AAPL
2025-05-06 08:00:00,2025-05-06 08:45:00,198.05,197.82,50,-11.50000000000091,-0.0011613228982581074,max_hold_time,AAPL
2025-05-06 08:45:00,2025-05-06 09:29:00,197.82,197.49,50,-16.499999999999204,-0.0016681831968455368,max_hold_time,AAPL
2025-05-06 09:29:00,2025-05-06 10:22:00,197.49,197.7,50,10.499999999998977,0.0010633449794925289,max_hold_time,AAPL
2025-05-07 08:00:00,2025-05-07 08:43:00,200.52,200.54,49,0.9799999999991087,9.974067424686719e-05,max_hold_time,AAPL
2025-05-07 08:43:00,2025-05-07 09:26:00,200.54,200.25,49,-14.20999999999961,-0.0014460955420364618,max_hold_time,AAPL
2025-05-07 09:26:00,2025-05-07 10:11:00,200.25,200.18,49,-3.4299999999996658,-0.0003495630461922256,max_hold_time,AAPL
2025-05-08 08:00:00,2025-05-08 08:43:00,198.23,198.47,50,12.000000000000455,0.0012107148262120219,max_hold_time,AAPL
2025-05-08 08:43:00,2025-05-08 09:27:00,198.47,198.89,50,20.999999999999375,0.0021161888446615987,max_hold_time,AAPL
2025-05-08 09:27:00,2025-05-08 10:11:00,198.89,198.86,50,-1.4999999999986358,-0.00015083714616105745,max_hold_time,AAPL
2025-05-09 08:00:00,2025-05-09 08:45:00,198.25,198.09,50,-7.9999999999998295,-0.0008070617906683308,max_hold_time,AAPL
2025-05-09 08:45:00,2025-05-09 09:29:00,198.09,198.05,50,-1.999999999999602,-0.00020192841637635438,max_hold_time,AAPL
2025-05-09 09:29:00,2025-05-09 10:12:00,198.05,198.45,50,19.999999999998863,0.002019691996970347,max_hold_time,AAPL
2025-05-12 08:00:00,2025-05-12 08:43:00,207.8,208.98,-48,-56.63999999999896,-0.0056785370548603385,max_hold_time,AAPL
