entry_time,exit_time,entry_price,exit_price,position,pnl,pnl_pct,exit_reason,symbol
2024-06-05 08:46:00,2024-06-05 09:32:00,194.9,194.68,-51,11.219999999999942,0.001128783991790656,max_hold_time,AAPL
2024-06-05 09:32:00,2024-06-05 10:17:00,194.68,194.8,-51,-6.120000000000232,-0.0006163961372508966,max_hold_time,AAPL
2024-06-06 08:00:00,2024-06-06 08:44:00,196.0,196.0,-50,-0.0,0.0,max_hold_time,AAPL
2024-06-06 08:44:00,2024-06-06 09:28:00,196.0,195.86,-50,6.999999999999318,0.0007142857142856447,max_hold_time,AAPL
2024-06-06 09:28:00,2024-06-06 10:19:00,195.86,195.89,-51,-1.5299999999986085,-0.0001531706320840024,max_hold_time,AAPL
2024-06-07 08:02:00,2024-06-07 08:53:00,194.98,194.82,-51,8.159999999999826,0.0008205969843060652,max_hold_time,AAPL
2024-06-07 08:53:00,2024-06-07 09:38:00,194.82,194.92,-51,-5.09999999999971,-0.0005132943229647589,max_hold_time,AAPL
2024-06-07 09:38:00,2024-06-07 10:21:00,194.92,194.87,-51,2.5499999999991303,0.0002565154935357221,max_hold_time,AAPL
2024-06-10 08:00:00,2024-06-10 08:43:00,197.46,197.62,-50,-7.9999999999998295,-0.0008102906917856608,max_hold_time,AAPL
2024-06-10 08:43:00,2024-06-10 09:26:00,197.62,197.4,-50,10.999999999999943,0.001113247646999286,max_hold_time,AAPL
2024-06-10 09:26:00,2024-06-10 10:10:00,197.4,197.3,-50,4.999999999999716,0.0005065856129685629,max_hold_time,AAPL
2024-06-11 08:48:00,2024-06-11 09:31:00,191.7,191.51,52,-9.879999999999882,-0.0009911319770474583,max_hold_time,AAPL
2024-06-11 09:31:00,2024-06-11 10:15:00,191.51,192.38,52,45.24000000000024,0.004542843715732884,max_hold_time,AAPL
2024-06-11 11:52:00,2024-06-11 12:35:00,193.08,192.78,-51,15.30000000000058,0.0015537600994407052,max_hold_time,AAPL
2024-06-12 08:00:00,2024-06-12 08:43:00,206.31,206.33,-48,-0.9600000000004911,-9.69414958073299e-05,max_hold_time,AAPL
2024-06-12 08:43:00,2024-06-12 09:26:00,206.33,205.8,-48,25.440000000000055,0.002568700625212044,max_hold_time,AAPL
2024-06-12 09:26:00,2024-06-12 10:09:00,205.8,206.04,-48,-11.519999999999072,-0.0011661807580173988,max_hold_time,AAPL
2024-06-13 08:00:00,2024-06-13 08:43:00,215.04,214.19,-46,39.09999999999974,0.00395275297619045,max_hold_time,AAPL
2024-06-13 08:43:00,2024-06-13 09:26:00,214.19,213.59,-46,27.59999999999974,0.002801251225547385,max_hold_time,AAPL
2024-06-13 09:26:00,2024-06-13 10:09:00,213.59,213.48,-46,5.0600000000006276,0.0005150053841472618,max_hold_time,AAPL
2024-06-14 08:00:00,2024-06-14 08:43:00,214.52,214.58,-46,-2.7600000000001046,-0.0002796942010069097,max_hold_time,AAPL
2024-06-14 08:43:00,2024-06-14 09:26:00,214.58,214.15,-46,19.780000000000314,0.00200391462391652,max_hold_time,AAPL
2024-06-14 09:26:00,2024-06-14 10:11:00,214.15,213.26,-46,40.94000000000068,0.004155965444781764,max_hold_time,AAPL
2024-06-17 08:00:00,2024-06-17 08:17:00,212.98,214.31,-47,-62.51000000000059,-0.006244717813879297,stop_loss,AAPL
2024-06-17 08:17:00,2024-06-17 09:00:00,214.31,214.0,-46,14.260000000000105,0.0014465027296906457,max_hold_time,AAPL
2024-06-17 09:00:00,2024-06-17 09:45:00,214.0,213.89,-46,5.0600000000006276,0.0005140186915888488,max_hold_time,AAPL
2024-06-18 08:00:00,2024-06-18 08:46:00,217.12,217.0,-46,5.520000000000209,0.0005526897568165279,max_hold_time,AAPL
2024-06-18 08:46:00,2024-06-18 09:14:00,217.0,218.33,-46,-61.180000000000575,-0.006129032258064574,stop_loss,AAPL
2024-06-18 09:14:00,2024-06-18 09:57:00,218.33,218.2,-45,5.850000000001074,0.0005954289378464887,max_hold_time,AAPL
2024-06-20 08:00:00,2024-06-20 08:45:00,214.3,214.59,-46,-13.339999999999634,-0.0013532431171254878,max_hold_time,AAPL
2024-06-20 08:45:00,2024-06-20 09:31:00,214.59,214.65,-46,-2.7600000000001046,-0.00027960296379142676,max_hold_time,AAPL
2024-06-20 09:31:00,2024-06-20 10:16:00,214.65,214.69,-46,-1.839999999999634,-0.000186349871884426,max_hold_time,AAPL
2024-06-21 08:00:00,2024-06-21 08:43:00,209.51,209.1,-47,19.26999999999984,0.0019569471624265983,max_hold_time,AAPL
2024-06-21 08:43:00,2024-06-21 09:35:00,209.1,209.2,-47,-4.699999999999733,-0.00047824007651838505,max_hold_time,AAPL
2024-06-21 09:35:00,2024-06-21 10:18:00,209.2,209.46,-47,-12.220000000000908,-0.0012428298279159623,max_hold_time,AAPL
2024-06-24 08:00:00,2024-06-24 08:45:00,207.77,207.93,-48,-7.679999999999836,-0.0007700823025460681,max_hold_time,AAPL
2024-06-24 08:45:00,2024-06-24 09:29:00,207.93,207.47,-48,22.080000000000382,0.002212282979849026,max_hold_time,AAPL
2024-06-24 09:29:00,2024-06-24 10:12:00,207.47,207.26,-48,10.080000000000382,0.001012194534149554,max_hold_time,AAPL
2024-06-25 08:00:00,2024-06-25 08:44:00,209.5,209.27,-47,10.809999999999519,0.0010978520286395693,max_hold_time,AAPL
2024-06-25 08:44:00,2024-06-25 09:27:00,209.27,209.37,-47,-4.699999999999733,-0.0004778515792994424,max_hold_time,AAPL
2024-06-25 09:27:00,2024-06-25 10:12:00,209.37,209.19,-47,8.46000000000032,0.0008597220232125272,max_hold_time,AAPL
2024-06-26 08:00:00,2024-06-26 08:46:00,209.6,209.97,-47,-17.390000000000214,-0.001765267175572541,max_hold_time,AAPL
2024-06-26 08:46:00,2024-06-26 09:30:00,209.97,209.71,-47,12.219999999999573,0.001238272134114354,max_hold_time,AAPL
2024-06-26 09:30:00,2024-06-26 10:15:00,209.71,209.55,-47,7.51999999999984,0.0007629583710838614,max_hold_time,AAPL
2024-06-27 08:00:00,2024-06-27 08:44:00,213.2,213.12,-46,3.679999999999268,0.00037523452157591034,max_hold_time,AAPL
2024-06-27 08:44:00,2024-06-27 09:30:00,213.12,214.07,-46,-43.69999999999948,-0.004457582582582529,max_hold_time,AAPL
2024-06-27 09:30:00,2024-06-27 10:16:00,214.07,214.0,-46,3.2199999999996862,0.00032699584248139943,max_hold_time,AAPL
2024-06-28 08:00:00,2024-06-28 08:44:00,214.65,214.71,-46,-2.7600000000001046,-0.00027952480782670523,max_hold_time,AAPL
2024-06-28 08:44:00,2024-06-28 09:32:00,214.71,215.4,-46,-31.739999999999895,-0.003213636998742479,max_hold_time,AAPL
2024-06-28 09:32:00,2024-06-28 10:15:00,215.4,216.2,-46,-36.799999999999216,-0.0037140204271122698,max_hold_time,AAPL
2024-07-01 08:00:00,2024-07-01 08:43:00,211.84,211.3,-47,25.379999999999626,0.002549093655589086,max_hold_time,AAPL
2024-07-01 08:43:00,2024-07-01 09:27:00,211.3,210.87,-47,20.21000000000032,0.002035021296734533,max_hold_time,AAPL
2024-07-01 09:27:00,2024-07-01 10:10:00,210.87,211.51,-47,-30.07999999999936,-0.0030350452885663506,max_hold_time,AAPL
2024-07-02 08:00:00,2024-07-02 08:48:00,216.25,216.19,-46,2.7600000000001046,0.00027745664739885445,max_hold_time,AAPL
2024-07-02 08:48:00,2024-07-02 09:32:00,216.19,216.05,-46,6.4399999999993724,0.000647578518895353,max_hold_time,AAPL
2024-07-02 09:32:00,2024-07-02 10:33:00,216.05,215.9,-46,6.9000000000002615,0.0006942837306179388,max_hold_time,AAPL
2024-07-03 08:00:00,2024-07-03 08:43:00,219.87,219.68,-45,8.549999999999898,0.0008641469959521432,max_hold_time,AAPL
2024-07-03 08:43:00,2024-07-03 09:26:00,219.68,219.61,-45,3.149999999999693,0.0003186453022577985,max_hold_time,AAPL
2024-07-03 09:26:00,2024-07-03 10:09:00,219.61,219.69,-45,-3.5999999999992838,-0.00036428213651465815,max_hold_time,AAPL
2024-07-05 08:00:00,2024-07-05 08:43:00,221.7,221.55,-45,6.749999999998977,0.0006765899864680978,max_hold_time,AAPL
2024-07-05 08:43:00,2024-07-05 09:35:00,221.55,221.51,-45,1.8000000000009209,0.0001805461521102255,max_hold_time,AAPL
2024-07-05 09:35:00,2024-07-05 10:19:00,221.51,221.46,-45,2.2499999999992326,0.00022572344363677913,max_hold_time,AAPL
2024-07-08 08:00:00,2024-07-08 08:43:00,226.82,227.39,-44,-25.0799999999997,-0.0025130059077682443,max_hold_time,AAPL
2024-07-08 08:43:00,2024-07-08 09:30:00,227.39,227.4,-43,-0.43000000000083105,-4.397730770930704e-05,max_hold_time,AAPL
2024-07-08 09:30:00,2024-07-08 10:19:00,227.4,227.25,-43,6.450000000000244,0.0006596306068601833,max_hold_time,AAPL
2024-07-09 08:00:00,2024-07-09 08:45:00,227.84,227.62,-43,9.459999999999951,0.0009655898876404444,max_hold_time,AAPL
2024-07-09 08:45:00,2024-07-09 09:28:00,227.62,227.55,-43,3.0099999999997067,0.00030753009401631305,max_hold_time,AAPL
2024-07-09 09:28:00,2024-07-09 10:17:00,227.55,227.65,-43,-4.299999999999756,-0.0004394638540979754,max_hold_time,AAPL
2024-07-10 08:00:00,2024-07-10 08:46:00,228.78,229.02,-43,-10.320000000000391,-0.0010490427484920407,max_hold_time,AAPL
2024-07-10 08:46:00,2024-07-10 09:36:00,229.02,229.34,-43,-13.759999999999707,-0.0013972578814077075,max_hold_time,AAPL
2024-07-10 09:36:00,2024-07-10 10:19:00,229.34,229.83,-43,-21.07000000000039,-0.002136565797505926,max_hold_time,AAPL
2024-07-11 08:00:00,2024-07-11 08:43:00,232.73,232.62,-42,4.619999999999379,0.0004726507111244155,max_hold_time,AAPL
2024-07-11 08:43:00,2024-07-11 09:27:00,232.62,232.72,-42,-4.199999999999761,-0.0004298856504169646,max_hold_time,AAPL
2024-07-11 09:27:00,2024-07-11 10:12:00,232.72,232.65,-42,2.9399999999997135,0.00030079064970777407,max_hold_time,AAPL
2024-07-12 08:00:00,2024-07-12 08:44:00,227.7,228.21,-43,-21.93000000000083,-0.0022397891963110202,max_hold_time,AAPL
2024-07-12 08:44:00,2024-07-12 09:28:00,228.21,228.2,-43,0.43000000000083105,4.381928925121303e-05,max_hold_time,AAPL
2024-07-12 09:28:00,2024-07-12 10:11:00,228.2,228.32,-43,-5.1600000000001955,-0.0005258545135845949,max_hold_time,AAPL
2024-07-15 08:00:00,2024-07-15 08:43:00,233.26,233.98,-42,-30.239999999999952,-0.0030866843865214734,max_hold_time,AAPL
2024-07-15 08:43:00,2024-07-15 09:17:00,233.98,235.58,-42,-67.20000000000095,-0.00683819129840167,stop_loss,AAPL
2024-07-15 09:17:00,2024-07-15 10:00:00,235.58,234.95,-42,26.460000000001003,0.0026742507852959667,max_hold_time,AAPL
2024-07-16 08:00:00,2024-07-16 08:43:00,235.34,235.3,-42,1.6799999999996658,0.00016996685646295589,max_hold_time,AAPL
2024-07-16 08:43:00,2024-07-16 09:27:00,235.3,234.91,-42,16.38000000000062,0.0016574585635359743,max_hold_time,AAPL
2024-07-16 09:27:00,2024-07-16 10:10:00,234.91,235.04,-42,-5.459999999999809,-0.0005534034311012535,max_hold_time,AAPL
2024-07-17 08:00:00,2024-07-17 08:43:00,232.15,230.59,-43,67.0800000000001,0.006719793237131175,max_hold_time,AAPL
2024-07-17 08:43:00,2024-07-17 09:27:00,230.59,231.5,-43,-39.12999999999985,-0.003946398369400219,max_hold_time,AAPL
2024-07-17 09:27:00,2024-07-17 10:11:00,231.5,230.9,-43,25.799999999999756,0.0025917926565874484,max_hold_time,AAPL
2024-07-18 08:00:00,2024-07-18 08:43:00,230.46,230.9,-43,-18.919999999999902,-0.0019092250282044508,max_hold_time,AAPL
2024-07-18 08:43:00,2024-07-18 09:28:00,230.9,230.86,-43,1.7199999999996578,0.00017323516673881353,max_hold_time,AAPL
2024-07-18 09:28:00,2024-07-18 10:11:00,230.86,230.15,-43,30.530000000000342,0.003075456986918513,max_hold_time,AAPL
2024-07-19 08:00:00,2024-07-19 08:47:00,224.18,223.0,-44,51.9200000000003,0.00526362744223395,max_hold_time,AAPL
2024-07-19 08:47:00,2024-07-19 09:31:00,223.0,224.0,-44,-44.0,-0.004484304932735426,max_hold_time,AAPL
2024-07-19 09:31:00,2024-07-19 10:04:00,224.0,225.37,-44,-60.2800000000002,-0.006116071428571449,stop_loss,AAPL
2024-07-22 08:00:00,2024-07-22 08:43:00,225.3,225.42,-44,-5.2799999999989495,-0.0005326231691077502,max_hold_time,AAPL
2024-07-22 08:43:00,2024-07-22 09:27:00,225.42,225.4,-44,0.8799999999991996,8.872327211419489e-05,max_hold_time,AAPL
2024-07-22 09:27:00,2024-07-22 10:11:00,225.4,225.8,-44,-17.60000000000025,-0.0017746228926353402,max_hold_time,AAPL
2024-07-23 08:00:00,2024-07-23 08:46:00,223.58,223.32,-44,11.44000000000085,0.0011628947133018128,max_hold_time,AAPL
2024-07-23 08:46:00,2024-07-23 09:29:00,223.32,223.8,-44,-21.1200000000008,-0.002149382052659942,max_hold_time,AAPL
2024-07-23 09:29:00,2024-07-23 10:12:00,223.8,223.46,-44,14.96000000000015,0.0015192135835567623,max_hold_time,AAPL
2024-07-24 08:00:00,2024-07-24 08:43:00,223.44,223.9,-44,-20.24000000000035,-0.0020587182241317936,max_hold_time,AAPL
2024-07-24 08:43:00,2024-07-24 09:29:00,223.9,224.01,-44,-4.83999999999935,-0.0004912907548011846,max_hold_time,AAPL
2024-07-24 09:29:00,2024-07-24 10:16:00,224.01,224.2,-44,-8.3599999999999,-0.0008481764206954946,max_hold_time,AAPL
2024-07-25 08:00:00,2024-07-25 08:43:00,217.0,216.76,-46,11.040000000000418,0.00110599078341018,max_hold_time,AAPL
2024-07-25 08:43:00,2024-07-25 09:26:00,216.76,216.35,-46,18.859999999999843,0.0018914928953681334,max_hold_time,AAPL
2024-07-25 09:26:00,2024-07-25 10:09:00,216.35,216.5,-46,-6.9000000000002615,-0.0006933210076265574,max_hold_time,AAPL
2024-07-26 08:00:00,2024-07-26 08:43:00,218.81,219.35,-45,-24.299999999999642,-0.0024678945203600935,max_hold_time,AAPL
2024-07-26 08:43:00,2024-07-26 09:27:00,219.35,219.6,-45,-11.25,-0.0011397310234784591,max_hold_time,AAPL
2024-07-26 09:27:00,2024-07-26 10:18:00,219.6,219.69,-45,-4.0500000000001535,-0.00040983606557378605,max_hold_time,AAPL
2024-07-29 08:00:00,2024-07-29 08:58:00,218.55,218.29,-45,11.70000000000087,0.0011896591169069746,max_hold_time,AAPL
2024-07-29 08:58:00,2024-07-29 09:41:00,218.29,218.79,-45,-22.5,-0.002290530945073068,max_hold_time,AAPL
2024-07-29 09:41:00,2024-07-29 10:24:00,218.79,218.0,-45,35.54999999999964,0.0036107683166506335,max_hold_time,AAPL
2024-07-30 08:00:00,2024-07-30 08:44:00,218.48,218.8,-45,-14.400000000000972,-0.0014646649578909814,max_hold_time,AAPL
2024-07-30 08:44:00,2024-07-30 09:31:00,218.8,218.7,-45,4.500000000001023,0.0004570383912249668,max_hold_time,AAPL
2024-07-30 09:31:00,2024-07-30 10:29:00,218.7,218.9,-45,-9.000000000000767,-0.0009144947416553135,max_hold_time,AAPL
2024-07-31 08:00:00,2024-07-31 08:47:00,219.67,219.91,-45,-10.80000000000041,-0.0010925479127782997,max_hold_time,AAPL
2024-07-31 08:47:00,2024-07-31 09:30:00,219.91,220.21,-45,-13.500000000000512,-0.0013641944431813532,max_hold_time,AAPL
2024-07-31 09:30:00,2024-07-31 10:13:00,220.21,220.16,-45,2.2500000000005116,0.0002270559920076807,max_hold_time,AAPL
2024-08-01 08:00:00,2024-08-01 08:43:00,223.43,222.8,-44,27.7199999999998,0.0028196750660161815,max_hold_time,AAPL
2024-08-01 08:43:00,2024-08-01 09:27:00,222.8,223.35,-44,-24.19999999999925,-0.002468581687612132,max_hold_time,AAPL
2024-08-01 09:27:00,2024-08-01 10:19:00,223.35,223.75,-44,-17.60000000000025,-0.001790911126035396,max_hold_time,AAPL
2024-08-02 08:00:00,2024-08-02 08:49:00,217.11,217.6,-45,-22.04999999999913,-0.00225692045506877,max_hold_time,AAPL
2024-08-02 08:49:00,2024-08-02 09:32:00,217.6,218.1,-45,-22.5,-0.002297794117647059,max_hold_time,AAPL
2024-08-02 09:32:00,2024-08-02 10:17:00,218.1,218.08,-45,0.8999999999991815,9.170105456204406e-05,max_hold_time,AAPL
2024-08-05 08:00:00,2024-08-05 08:05:00,204.0,206.71,48,130.08000000000038,0.013284313725490235,take_profit,AAPL
2024-08-05 08:05:00,2024-08-05 08:11:00,206.71,205.11,48,-76.79999999999973,-0.00774031251511777,stop_loss,AAPL
2024-08-05 08:11:00,2024-08-05 08:29:00,205.11,203.81,48,-62.400000000000546,-0.0063380625030472005,stop_loss,AAPL
2024-08-06 08:09:00,2024-08-06 08:53:00,210.16,210.49,47,15.510000000000588,0.0015702322040350805,max_hold_time,AAPL
2024-08-06 08:53:00,2024-08-06 09:35:00,210.49,209.09,47,-65.80000000000027,-0.00665114732291323,stop_loss,AAPL
2024-08-06 09:35:00,2024-08-06 10:18:00,209.09,208.1,47,-46.53000000000043,-0.004734803194796543,max_hold_time,AAPL
2024-08-07 08:00:00,2024-08-07 08:43:00,207.47,208.03,48,26.88000000000011,0.002699185424398719,max_hold_time,AAPL
2024-08-07 08:43:00,2024-08-07 09:26:00,208.03,209.21,47,55.46000000000032,0.005672258808825683,max_hold_time,AAPL
2024-08-07 09:26:00,2024-08-07 10:09:00,209.21,208.35,47,-40.42000000000064,-0.004110702165288531,max_hold_time,AAPL
2024-08-08 08:00:00,2024-08-08 08:43:00,208.95,209.59,47,30.080000000000695,0.0030629337162001186,max_hold_time,AAPL
2024-08-08 08:43:00,2024-08-08 09:31:00,209.59,209.73,47,6.579999999999359,0.000667970800133529,max_hold_time,AAPL
2024-08-08 09:31:00,2024-08-08 10:15:00,209.73,209.55,47,-8.459999999998985,-0.0008582463166927879,max_hold_time,AAPL
2024-08-09 08:00:00,2024-08-09 08:43:00,213.32,214.23,-46,-41.85999999999984,-0.004265891618226123,max_hold_time,AAPL
2024-08-09 08:43:00,2024-08-09 09:26:00,214.23,213.93,-46,13.799999999999216,0.0014003640946645332,max_hold_time,AAPL
2024-08-09 09:26:00,2024-08-09 10:09:00,213.93,211.96,-46,90.61999999999995,0.009208619641938946,max_hold_time,AAPL
2024-08-12 08:00:00,2024-08-12 08:45:00,216.5,216.66,-46,-7.359999999999843,-0.0007390300230946724,max_hold_time,AAPL
2024-08-12 08:45:00,2024-08-12 09:33:00,216.66,216.83,-46,-7.820000000000732,-0.0007846395273701464,max_hold_time,AAPL
2024-08-12 09:33:00,2024-08-12 10:16:00,216.83,216.77,-46,2.7600000000001046,0.00027671447677905396,max_hold_time,AAPL
2024-08-13 08:00:00,2024-08-13 08:44:00,218.3,218.68,-45,-17.099999999999795,-0.0017407237746220588,max_hold_time,AAPL
2024-08-13 08:44:00,2024-08-13 09:28:00,218.68,218.6,-45,3.6000000000005627,0.0003658313517469019,max_hold_time,AAPL
2024-08-13 09:28:00,2024-08-13 10:12:00,218.6,218.46,-45,6.299999999999386,0.000640439158279901,max_hold_time,AAPL
2024-08-14 08:00:00,2024-08-14 08:46:00,221.1,221.03,-45,3.149999999999693,0.0003165988240614798,max_hold_time,AAPL
2024-08-14 08:46:00,2024-08-14 09:29:00,221.03,221.58,-45,-24.75000000000051,-0.0024883499977379152,max_hold_time,AAPL
2024-08-14 09:29:00,2024-08-14 10:12:00,221.58,221.77,-45,-8.549999999999898,-0.0008574781117429268,max_hold_time,AAPL
2024-08-15 08:00:00,2024-08-15 08:44:00,222.04,222.0,-44,1.7599999999996498,0.00018014772113129186,max_hold_time,AAPL
2024-08-15 08:44:00,2024-08-15 09:30:00,222.0,222.29,-44,-12.75999999999965,-0.0013063063063062704,max_hold_time,AAPL
2024-08-15 09:30:00,2024-08-15 10:14:00,222.29,222.35,-44,-2.6400000000001,-0.000269917675109102,max_hold_time,AAPL
2024-08-16 08:00:00,2024-08-16 08:43:00,225.6,225.42,-44,7.9200000000003,0.0007978723404255621,max_hold_time,AAPL
2024-08-16 08:43:00,2024-08-16 09:26:00,225.42,225.44,-44,-0.8800000000004502,-8.872327211432097e-05,max_hold_time,AAPL
2024-08-16 09:26:00,2024-08-16 10:11:00,225.44,225.36,-44,3.5199999999992997,0.00035486160397437934,max_hold_time,AAPL
2024-08-19 08:00:00,2024-08-19 08:44:00,225.9,225.58,-44,14.0799999999997,0.0014165559982292747,max_hold_time,AAPL
2024-08-19 08:44:00,2024-08-19 09:28:00,225.58,225.53,-44,2.2000000000005002,0.0002216508555723529,max_hold_time,AAPL
2024-08-19 09:28:00,2024-08-19 10:14:00,225.53,225.32,-44,9.24000000000035,0.0009311399813772357,max_hold_time,AAPL
2024-08-20 08:00:00,2024-08-20 08:43:00,226.16,225.7,-44,20.24000000000035,0.0020339582596392287,max_hold_time,AAPL
2024-08-20 08:43:00,2024-08-20 09:34:00,225.7,226.18,-44,-21.1200000000008,-0.002126716880815322,max_hold_time,AAPL
2024-08-20 09:34:00,2024-08-20 10:33:00,226.18,226.25,-44,-3.0799999999997,-0.00030948801839240063,max_hold_time,AAPL
2024-08-21 08:00:00,2024-08-21 08:50:00,226.47,226.67,-44,-8.7999999999995,-0.0008831191769328769,max_hold_time,AAPL
2024-08-21 08:50:00,2024-08-21 09:34:00,226.67,226.62,-44,2.1999999999992497,0.00022058499139711012,max_hold_time,AAPL
2024-08-21 09:34:00,2024-08-21 10:34:00,226.62,226.7,-44,-3.5199999999992997,-0.0003530138557937697,max_hold_time,AAPL
2024-08-22 08:00:00,2024-08-22 08:48:00,226.2,226.5,-44,-13.2000000000005,-0.0013262599469496524,max_hold_time,AAPL
2024-08-22 08:48:00,2024-08-22 09:33:00,226.5,226.46,-44,1.7599999999996498,0.00017660044150106862,max_hold_time,AAPL
2024-08-22 09:33:00,2024-08-22 10:27:00,226.46,226.59,-44,-5.7199999999998,-0.0005740528128587629,max_hold_time,AAPL
2024-08-23 08:00:00,2024-08-23 08:47:00,225.11,225.6,-44,-21.55999999999915,-0.002176713606681092,max_hold_time,AAPL
2024-08-23 08:47:00,2024-08-23 09:30:00,225.6,225.68,-44,-3.5200000000005502,-0.0003546099290780696,max_hold_time,AAPL
2024-08-23 09:30:00,2024-08-23 10:15:00,225.68,225.72,-44,-1.7599999999996498,-0.00017724211272594843,max_hold_time,AAPL
2024-08-26 08:02:00,2024-08-26 08:51:00,226.75,227.25,-43,-21.5,-0.002205071664829107,max_hold_time,AAPL
2024-08-26 08:51:00,2024-08-26 09:37:00,227.25,227.42,-43,-7.309999999999462,-0.000748074807480693,max_hold_time,AAPL
2024-08-26 09:37:00,2024-08-26 10:21:00,227.42,227.47,-43,-2.150000000000489,-0.00021985753231910726,max_hold_time,AAPL
